frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
1,0,0,False,0,8.08390850806725,0,True,True
2,0,0,False,0,7.16299410262831,0,True,True
3,0,1,False,0,6.294700862643787,0,True,True
4,0,1,False,0,6.703825289626324,0,True,True
5,0,1,False,0,4.830419958289941,0,True,True
6,0,1,False,0,4.078358637182046,0,True,True
7,0,1,False,0,5.750681134815479,0,True,True
8,0,1,False,0,2.9857433357428396,0,True,True
9,0,1,False,0,3.2436403166923355,0,True,True
10,0,1,False,0,1.019390281455079,0,True,True
11,0,1,False,0,2.538045145139802,0,True,True
12,0,1,False,0,3.22598520363791,0,True,True
13,0,1,False,0,6.759081126970502,0,True,True
14,0,1,False,0,9.875160592419784,0,True,True
15,0,1,False,0,10.045330369496698,0,True,True
16,0,1,False,0,8.31266927588591,0,True,True
17,0,0,False,0,8.407040055497202,0,True,True
18,0,0,False,0,5.204231436212831,0,True,True
19,0,0,False,0,2.6360657035338986,0,True,True
20,0,0,False,0,2.489552921999156,0,True,True
21,0,0,False,0,2.2647545482234266,0,True,True
22,0,0,False,0,3.7054093061279563,0,True,True
23,0,0,False,0,0.10749664593944575,0,True,True
24,0,0,False,0,1.6846843178962914,0,True,True
25,0,0,False,0,3.562454583720147,0,True,True
26,0,0,False,0,1.5188503974352054,0,True,True
27,0,0,False,0,2.51327788110409,0,True,True
28,0,0,False,0,1.9711608281733657,0,True,True
29,0,0,False,0,2.049257201148053,0,True,True
30,0,0,False,0,1.4961913708292303,0,True,True
31,0,0,False,0,0.98776039963981,0,True,True
32,0,1,False,0,1.123302714075429,0,True,True
33,1,1,False,0,2.0531204182454723,0,True,True
34,0,1,False,0,0.8519190649051925,0,True,True
35,0,1,False,0,1.8617312218425348,0,True,True
36,0,0,False,0,0.6572841233630655,0,True,True
37,0,0,False,0,1.5481576989779677,0,True,True
38,0,0,False,0,0.21826858037220448,0,True,True
39,0,0,False,0,0.4458725519324895,0,True,True
40,0,0,False,0,0.8746767711213187,0,True,True
41,0,0,False,0,0.9746923845983659,0,True,True
42,0,0,False,0,0.8550973962667232,0,True,True
43,0,0,False,0,2.3859440303888126,0,True,True
44,0,0,False,0,1.0932981939939885,0,True,True
45,0,0,False,0,2.18997609275724,0,True,True
46,0,0,False,0,2.6312268108877954,0,True,True
47,0,0,False,0,1.1822966561007606,0,True,True
48,0,0,False,0,1.2072036566589912,0,True,True
49,0,0,False,0,1.091216225262598,0,True,True
50,0,0,False,0,2.0301570672701823,0,True,True
51,0,0,False,0,1.1845183856534844,0,True,True
52,0,0,False,0,0.21826858037220448,0,True,True
53,0,0,False,0,1.6940209467402783,0,True,True
54,0,0,False,0,0.0,0,True,True
55,0,0,False,0,3.0940580589171116,0,True,True
56,0,0,False,0,1.4961913708292303,0,True,True
57,0,0,False,0,0.22381050036853808,0,True,True
58,0,0,False,0,2.0454084888872277,0,True,True
59,0,0,False,0,2.484648721077033,0,True,True
60,0,0,False,0,0.5661454030393284,0,True,True
61,0,0,False,0,0.1116875378979654,0,True,True
62,0,0,False,0,1.4211686528017746,0,True,True
63,0,0,False,0,2.132935182810159,0,True,True
64,0,0,False,0,1.1059587522885292,0,True,True
65,0,0,False,0,0.3311857884153844,0,True,True
66,0,0,False,0,1.319439176072901,0,True,True
67,0,0,False,0,0.7925788023643707,0,True,True
68,0,0,False,0,0.5509039792185729,0,True,True
69,0,0,False,0,0.7742201649280623,0,True,True
70,0,0,False,0,1.4544631491195343,0,True,True
71,0,0,False,0,1.5363001288837845,0,True,True
72,0,0,False,0,1.7899106082460694,0,True,True
73,0,0,False,0,0.4450068148381547,0,True,True
74,0,0,False,0,1.8581807928126934,0,True,True
75,0,0,False,0,0.454718861693143,0,True,True
76,0,0,False,0,1.9940186079754834,0,True,True
77,0,0,False,0,0.8730109782269884,0,True,True
78,0,0,False,0,0.8934290153421531,0,True,True
79,0,0,False,0,1.4348543692832534,0,True,True
80,0,0,False,0,0.5541005153679585,0,True,True
81,0,0,False,0,0.6449533903236977,0,True,True
82,0,0,False,0,0.7538483330707672,0,True,True
83,0,0,False,0,2.1858008067755987,0,True,True
84,0,0,False,0,2.27330798080206,0,True,True
85,0,0,False,0,1.3558599761066599,0,True,True
86,0,0,False,0,2.2862598961498053,0,True,True
87,0,0,False,0,1.078889029501985,0,True,True
88,0,0,False,0,2.792702365713283,0,True,True
89,0,0,False,0,2.0805760501544497,0,True,True
90,0,0,False,0,1.612026093140476,0,True,True
91,0,0,False,0,0.44242965803947215,0,True,True
92,0,0,False,0,1.4320961841646465,0,True,True
93,0,0,False,0,1.0708244547869634,0,True,True
94,0,0,False,0,3.0854481942985257,0,True,True
95,0,0,False,0,1.8778774472853594,0,True,True
96,0,0,False,0,2.8677069545608598,0,True,True
97,0,0,False,0,2.6725488690513868,0,True,True
98,0,0,False,0,2.060111023723124,0,True,True
99,0,0,False,0,1.594090772222572,0,True,True
100,0,0,False,0,3.1622977521393887,0,True,True
101,0,0,False,0,3.576334374997351,0,True,True
102,0,0,False,0,3.2418049788882777,0,True,True
103,0,0,False,0,5.2738959573517645,0,True,True
104,0,0,False,0,2.7472104201225576,0,True,True
105,0,0,False,0,4.984114982578698,0,True,True
106,0,1,False,0,2.819105948873298,0,True,True
107,0,1,False,0,3.5903226021396164,0,True,True
108,0,1,False,0,2.241352252926147,0,True,True
109,1,1,False,0,2.7870465955808132,0,True,True
110,0,1,False,0,0.9184909244782326,0,True,True
111,0,1,False,0,2.1167449286427007,0,True,True
112,0,1,False,0,1.6637250042915919,0,True,True
113,0,1,False,0,1.9829721392682265,0,True,True
114,0,1,False,0,0.4686666801182667,0,True,True
115,0,1,False,0,0.35222371567897715,0,True,True
116,0,1,False,0,0.11482104772023603,0,True,True
117,0,1,False,0,0.2301022950972138,0,True,True
118,0,1,False,0,1.610300602498993,0,True,True
119,0,1,False,0,3.393011069088745,0,True,True
120,0,1,False,0,3.103359321743372,0,True,True
121,0,1,False,0,5.918060352107626,0,True,True
122,0,1,False,0,5.49009193508465,0,True,True
123,0,1,False,0,4.020201333001489,0,True,True
124,0,1,False,0,0.0,0,True,True
125,0,1,False,0,1.5392474643009892,0,True,True
126,0,1,False,0,0.708777610368102,0,True,True
127,0,1,False,0,1.6332456979660106,0,True,True
128,0,1,False,0,3.6053338813217892,0,True,True
129,0,1,False,0,2.9472794177037853,0,True,True
130,0,1,False,0,4.543026912518194,0,True,True
131,0,1,False,0,4.433546201727663,0,True,True
132,0,1,False,0,3.4336303624505224,0,True,True
133,0,1,False,0,2.792702365713283,0,True,True
134,0,1,False,0,2.2527097475128426,0,True,True
135,0,1,False,0,4.060838442390399,0,True,True
136,0,1,False,0,2.962975928371051,0,True,True
137,0,1,False,0,3.1134387480572165,0,True,True
138,0,1,False,0,2.2573785891942943,0,True,True
139,0,1,False,0,2.5812586974346443,0,True,True
140,0,1,False,0,0.24226400869908524,0,True,True
141,0,1,False,0,2.520827907710173,0,True,True
142,0,1,False,0,1.7605864321803824,0,True,True
143,0,1,False,0,0.964890324120116,0,True,True
144,0,1,False,0,2.436648246810131,0,True,True
145,0,1,False,0,0.1198654726464104,0,True,True
146,0,1,False,0,1.6671819420009748,0,True,True
147,0,1,False,0,0.9793196543394874,0,True,True
148,0,1,False,0,0.11887074129995491,0,True,True
149,0,1,False,0,1.3073530947800545,0,True,True
150,0,1,False,0,0.7146712020442226,0,True,True
151,0,1,False,0,4.010050877772057,0,True,True
152,0,1,False,0,2.665692225080247,0,True,True
153,0,1,False,0,2.2480601688188573,0,True,True
154,0,1,False,0,3.3454243972670628,0,True,True
155,0,1,False,0,2.300285115074953,0,True,True
156,0,1,False,0,1.0741699983726205,0,True,True
157,0,1,False,0,1.4441255309358456,0,True,True
158,0,1,False,0,3.049760469268432,0,True,True
159,0,1,False,0,1.5322377828794387,0,True,True
160,0,1,False,0,1.8740399482446435,0,True,True
161,0,1,False,0,3.2194948968528294,0,True,True
162,0,1,False,0,2.3325508253563156,0,True,True
163,0,1,False,0,2.8387878410053813,0,True,True
164,0,1,False,0,4.685899839502703,0,True,True
165,0,1,False,0,4.763641690726178,0,True,True
166,0,1,False,0,3.3062409009938754,0,True,True
167,0,0,False,0,5.663706258020569,0,True,True
168,0,1,False,0,3.698822650633421,0,True,True
169,0,1,False,0,1.4057492610463351,0,True,True
170,0,1,False,0,0.8460786997391169,0,True,True
171,0,1,False,0,0.4855458300081336,0,True,True
172,0,1,False,0,0.23873103309890856,0,True,True
173,0,1,False,0,1.5322377828794387,0,True,True
174,0,1,False,0,1.764199317158826,0,True,True
175,0,1,False,0,1.0831944953139794,0,True,True
176,0,1,False,0,0.47155955407616096,0,True,True
177,0,1,False,0,0.11837954129042444,0,True,True
178,0,1,False,0,1.2912845575388958,0,True,True
179,0,1,False,0,0.0,0,True,True
180,0,1,False,0,0.708777610368102,0,True,True
181,0,1,False,0,0.23481745379363872,0,True,True
182,0,1,False,0,0.5943332414715261,0,True,True
183,0,1,False,0,1.6266235216207656,0,True,True
184,0,1,False,0,3.3384705437643523,0,True,True
185,0,1,False,0,0.9669255716443013,0,True,True
186,0,1,False,0,0.5993063801497887,0,True,True
187,0,1,False,0,2.170170088207698,0,True,True
188,0,1,False,0,3.3454243972670628,0,True,True
189,0,1,False,0,2.8040829951222754,0,True,True
190,0,1,False,0,1.3435779228085936,0,True,True
191,0,1,False,0,2.2906100426385296,0,True,True
192,0,1,False,0,1.2137120577538092,0,True,True
193,0,1,False,0,1.5877493864549181,0,True,True
194,0,1,False,0,0.12295212782103228,0,True,True
195,0,1,False,0,1.0831944953139794,0,True,True
196,0,1,False,0,2.2527097475128426,0,True,True
197,0,1,False,0,1.8049419660734731,0,True,True
198,0,1,False,0,1.691788568264482,0,True,True
199,0,1,False,0,1.9497416721068859,0,True,True
200,0,1,False,0,2.7029440378147087,0,True,True
201,0,1,False,0,3.878524502847706,0,True,True
202,0,1,False,0,4.010050877772057,0,True,True
203,0,1,False,0,0.4824793701948262,0,True,True
204,0,1,False,0,2.99391330496057,0,True,True
205,0,1,False,0,1.335041333136235,0,True,True
206,0,1,False,0,0.12113254576841094,0,True,True
207,0,1,False,0,2.2810159738211184,0,True,True
208,0,1,False,0,0.4824793701948262,0,True,True
209,0,1,False,0,0.581073176010164,0,True,True
210,0,1,False,0,0.12062251550695383,0,True,True
211,0,1,False,0,0.8337674551364155,0,True,True
212,0,1,False,0,0.6930603027112446,0,True,True
213,0,1,False,0,0.4886515167491972,0,True,True
214,0,1,False,0,0.23724824865332556,0,True,True
215,0,1,False,0,0.840758216308798,0,True,True
216,0,1,False,0,3.2180612837942015,0,True,True
217,0,1,False,0,3.961205178648301,0,True,True
218,0,1,False,0,3.9328962722305385,0,True,True
219,0,1,False,0,3.5907756549720924,0,True,True
220,0,1,False,0,2.1167449286427007,0,True,True
221,0,1,False,0,3.186372974639161,0,True,True
222,0,1,False,0,4.763641690726178,0,True,True
223,0,1,False,0,1.8049419660734731,0,True,True
224,0,1,False,0,2.7150853319195978,0,True,True
225,0,0,False,0,2.969112193401619,0,True,True
226,0,0,False,0,0.6986943829834713,0,True,True
227,0,0,False,0,1.8125526855155916,0,True,True
228,0,0,False,0,0.92591178640007,0,True,True
229,0,0,False,0,0.23290838992052318,0,True,True
230,0,0,False,0,0.7424523436605619,0,True,True
231,0,0,False,0,1.193489423982035,0,True,True
232,0,0,False,0,0.821809328252705,0,True,True
233,0,0,False,0,1.2240825221762244,0,True,True
234,0,0,False,0,1.4410992921221446,0,True,True
235,0,1,False,0,0.7472938768260555,0,True,True
236,0,1,False,0,0.48761188292491736,0,True,True
237,0,0,False,0,0.8606014898339364,0,True,True
238,0,0,False,0,2.783859969644833,0,True,True
239,0,0,False,0,1.9017002928923252,0,True,True
240,0,1,False,0,2.0658858931308135,0,True,True
241,1,1,False,0,0.48045649092815546,0,True,True
242,0,1,False,0,0.23290838992052318,0,True,True
243,0,1,False,0,0.964890324120116,0,True,True
244,0,0,False,0,0.4774537773095774,0,True,True
245,0,0,False,0,0.0,0,True,True
246,0,0,False,0,0.2382347165112572,0,True,True
247,0,0,False,0,0.35809395932357113,0,True,True
248,0,0,False,0,1.3210521745425734,0,True,True
249,0,0,False,0,0.8201289663618273,0,True,True
250,0,0,False,0,0.35660813072509234,0,True,True
251,0,0,False,0,1.11360060943307,0,True,True
252,0,1,False,0,1.9012364646144302,0,True,True
253,0,1,False,0,0.0,0,True,True
254,0,0,False,0,0.23972989608085238,0,True,True
255,0,0,False,0,0.6056410733068901,0,True,True
256,0,0,False,0,0.4696270196896474,0,True,True
257,0,0,False,0,0.1181354604544702,0,True,True
258,0,0,False,0,0.1198654726464104,0,True,True
259,0,0,False,0,1.3182894433702201,0,True,True
260,0,0,False,0,3.6230619271057125,0,True,True
261,0,0,False,0,0.4725317977744817,0,True,True
262,0,0,False,0,0.23529961974088884,0,True,True
263,0,0,False,0,0.8134756738128883,0,True,True
264,0,0,False,0,1.4115200278261602,0,True,True
265,0,0,False,0,1.0609116902642277,0,True,True
266,0,0,False,0,0.11598320091477464,0,True,True
267,0,0,False,0,0.7073193685442566,0,True,True
268,0,0,False,0,0.8069294551023745,0,True,True
269,0,0,False,0,2.630996830196708,0,True,True
270,0,0,False,0,0.8303154862580109,0,True,True
271,0,0,False,0,1.2009934551335433,0,True,True
272,0,0,False,0,0.23578376987661054,0,True,True
273,0,0,False,0,0.9751531430925626,0,True,True
274,0,0,False,0,3.0319009626691775,0,True,True
275,0,0,False,0,3.32464910711083,0,True,True
276,0,0,False,0,4.026314631566919,0,True,True
277,0,0,False,0,1.9920935729664446,0,True,True
278,0,0,False,0,,0,False,True
279,1,1,False,1,14.13832938130384,0,True,True
280,0,0,False,0,,0,False,True
281,0,1,False,0,3.576334374997351,0,True,True
282,0,1,False,0,5.996474072411539,0,True,True
283,0,1,False,0,4.241443775033883,0,True,True
284,0,1,False,0,0.8643104174950995,0,True,True
285,0,1,False,0,0.5509039792185729,0,True,True
286,0,0,False,0,2.6204039435194635,0,True,True
287,0,0,False,0,3.44125928870872,0,True,True
288,0,0,False,0,2.269274806419993,0,True,True
289,0,0,False,0,3.087118583445311,0,True,True
290,0,0,False,0,0.282939821094072,0,True,True
291,0,1,True,0,14.036243467926479,0,True,True
292,0,0,False,0,,0,False,True
293,0,1,False,0,3.756452547804069,0,True,True
