frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,key_presses,active_keys,keyboard_burst,mouse_clicks,mouse_distance_px,mouse_speed_px_s,mouse_active,idle_ms,face_detected,pose_detected
23,0,0,0,0,1.0531126323238187,0,0,0,0,0,0.0,0.0,0,115.56770000061078,1,1
24,0,0,0,0,0.8184554616886145,0,0,0,0,0,0.0,0.0,0,240.8175000000483,1,1
25,0,0,0,0,1.1478492800194555,0,0,0,0,0,0.0,0.0,0,361.05660000066564,1,1
26,0,0,0,0,0.41517954114486444,0,0,0,0,0,0.0,0.0,0,521.8693000006169,1,1
27,0,0,0,0,0.10360889161034319,0,0,0,0,0,0.0,0.0,0,640.7585000015388,1,1
28,0,0,0,0,2.7407905941825703,0,0,0,0,0,0.0,0.0,0,763.9066000010644,1,1
29,0,0,0,0,3.2646707975105653,0,0,0,0,0,0.0,0.0,0,881.946200001039,1,1
30,0,0,0,0,3.3298187288516927,0,0,0,0,0,0.0,0.0,0,1017.553500001668,1,1
31,0,0,0,0,2.5228948798775233,0,0,0,0,0,0.0,0.0,0,1163.216700000703,1,1
32,0,0,0,0,2.0531204182454723,0,0,0,0,0,0.0,0.0,0,1287.8164000012475,1,1
33,0,0,0,0,1.5679236267627445,0,0,0,0,0,0.0,0.0,0,1437.84930000038,1,1
34,0,0,0,0,0.3026157398390266,0,0,0,0,0,0.0,0.0,0,1552.8247000002011,1,1
35,0,0,0,0,1.2498914301212114,0,0,0,0,0,0.0,0.0,0,1676.6889000009542,1,1
36,0,0,0,0,0.9323987248542233,0,0,0,0,0,0.0,0.0,0,1802.8048000014678,1,1
37,0,0,0,0,0.6193897032181166,0,0,0,0,0,0.0,0.0,0,1934.2711000008421,1,1
38,0,0,0,0,3.8209390704517254,0,0,0,0,0,0.0,0.0,0,2049.709500000972,1,1
39,0,0,0,0,9.808791508370781,0,0,0,0,0,0.0,0.0,0,2196.327100000417,1,1
40,0,0,0,0,14.283088286118273,0,0,0,0,0,0.0,0.0,0,2311.5448000007746,1,1
41,0,0,0,0,22.707112907880617,0,0,0,0,0,0.0,0.0,0,2451.732000001357,1,1
42,0,0,0,1,30.52970589993411,0,0,0,0,0,0.0,0.0,0,2579.3473000012455,1,1
43,0,0,0,1,33.473273719188725,0,0,0,0,0,0.0,0.0,0,2698.0726000001596,1,1
44,0,0,0,1,35.11058818175229,0,0,0,0,0,0.0,0.0,0,2817.993100001331,1,1
45,0,0,0,1,25.581529257938886,0,0,0,0,0,0.0,0.0,0,2962.903700001334,1,1
46,0,0,0,1,15.381599247085083,0,0,0,0,0,0.0,0.0,0,3081.759000000602,1,1
47,0,0,0,1,4.974745600521848,0,0,0,0,0,0.0,0.0,0,3197.961400001077,1,1
48,0,0,0,1,4.983501622773201,0,0,0,0,0,0.0,0.0,0,3328.2512000005227,1,1
49,0,0,0,1,12.072731534973117,0,0,0,0,0,0.0,0.0,0,3452.611100001377,1,1
50,0,0,0,1,15.679524122419252,0,0,0,0,0,0.0,0.0,0,3613.4210000000166,1,1
51,0,0,0,1,17.794799153398476,0,0,0,0,0,0.0,0.0,0,3746.1846000005607,1,1
52,0,0,0,1,16.013670153060975,0,0,0,0,0,0.0,0.0,0,3902.89920000032,1,1
53,0,0,0,1,4.772247244808821,0,0,0,0,0,0.0,0.0,0,4034.3272000009165,1,1
54,0,0,0,0,6.205838213726873,0,0,0,0,0,0.0,0.0,0,4199.883100000079,1,1
55,0,0,0,1,17.541326288483173,0,0,0,0,0,0.0,0.0,0,4358.262200001263,1,1
56,0,0,0,1,22.747681019876847,0,0,0,0,0,0.0,0.0,0,4504.959700001564,1,1
57,0,0,0,1,16.342882543441867,0,0,0,0,0,0.0,0.0,0,4639.01050000095,1,1
58,0,0,0,1,8.673174047879765,0,0,0,0,0,0.0,0.0,0,4796.270000000732,1,1
59,0,0,0,0,1.2297741848786836,0,0,0,0,0,0.0,0.0,0,4919.131200000265,1,1
60,0,0,0,0,10.075931637468095,0,0,0,0,0,0.0,0.0,0,5078.624499999933,1,1
61,0,0,0,1,21.084993704755785,0,0,0,0,0,0.0,0.0,0,5214.629699999932,1,1
62,0,0,0,1,21.9242737287184,0,0,0,0,0,0.0,0.0,0,5331.573200001003,1,1
63,0,0,0,1,18.83843355798076,0,0,0,0,0,0.0,0.0,0,5449.130000000878,1,1
64,0,0,0,1,10.807140796488097,0,0,0,0,0,0.0,0.0,0,5562.695000000531,1,1
65,0,0,0,1,2.4243814448409484,0,0,0,0,0,0.0,0.0,0,5682.422100000622,1,1
66,0,0,0,0,3.210518804403034,0,0,0,0,0,0.0,0.0,0,5794.290000001638,1,1
67,0,0,0,0,4.883314578019521,0,0,0,0,0,0.0,0.0,0,5910.285100000692,1,1
68,0,0,0,0,12.493116821214103,0,0,0,0,0,0.0,0.0,0,6021.393300001364,1,1
69,0,0,0,0,12.403309388417359,0,0,0,0,0,0.0,0.0,0,6144.087900000159,1,1
70,0,0,0,0,11.954145138852567,0,0,0,0,0,0.0,0.0,0,6257.1982000008575,1,1
71,0,0,0,0,6.387918331716841,0,0,0,0,0,0.0,0.0,0,6391.913600000407,1,1
72,0,0,0,0,0.2106452991553816,0,0,0,0,0,0.0,0.0,0,6532.082300000184,1,1
73,0,0,0,0,5.927504192390174,0,0,0,0,0,0.0,0.0,0,6655.09960000054,1,1
74,0,0,0,0,9.169031107697114,0,0,0,0,0,0.0,0.0,0,6778.383900000335,1,1
75,0,0,0,0,9.683803452055042,0,0,0,0,0,0.0,0.0,0,6902.272400000584,1,1
76,0,0,0,0,8.950293433601773,0,0,0,0,0,0.0,0.0,0,7018.825000001016,1,1
77,0,0,0,0,11.24731416068544,0,0,0,0,0,0.0,0.0,0,7142.235000001165,1,1
78,0,0,0,0,8.704437991229218,0,0,0,0,0,0.0,0.0,0,7257.898300000306,1,1
79,0,0,0,0,2.96093613416375,0,0,0,0,0,0.0,0.0,0,7383.637900000394,1,1
80,0,0,0,0,2.884557082542553,0,0,0,0,0,0.0,0.0,0,7498.9130000012665,1,1
81,0,0,0,0,12.171458208587472,0,0,0,0,0,0.0,0.0,0,7658.070299999963,1,1
82,0,0,0,0,16.828945833639764,0,0,0,0,0,0.0,0.0,0,7779.352000001381,1,1
83,0,0,0,0,19.66173128675181,0,0,0,0,0,0.0,0.0,0,7911.13790000054,1,1
84,0,0,0,1,21.691563417879806,0,0,0,0,0,0.0,0.0,0,8030.212500001653,1,1
85,0,0,0,1,11.918240740176172,0,0,0,0,0,0.0,0.0,0,8174.0566000007675,1,1
86,0,0,0,1,8.163945102442934,0,0,0,0,0,0.0,0.0,0,8301.387900000918,1,1
87,0,0,0,0,3.640153904992337,0,0,0,0,0,0.0,0.0,0,8417.45179999998,1,1
88,0,0,0,0,3.898106716615114,0,0,0,0,0,0.0,0.0,0,8538.576599999942,1,1
89,0,0,0,0,7.233479597498639,0,0,0,0,0,0.0,0.0,0,8659.380000000965,1,1
90,0,0,0,0,10.120865385589221,0,0,0,0,0,0.0,0.0,0,8784.724000001006,1,1
91,0,0,0,0,12.156606497881718,0,0,0,0,0,0.0,0.0,0,8924.175400001332,1,1
92,0,0,0,0,10.56642497720853,0,0,0,0,0,0.0,0.0,0,9078.361300000324,1,1
93,0,0,0,0,5.327650834289194,0,0,0,0,0,0.0,0.0,0,9189.918400001261,1,1
94,0,0,0,0,1.0271051347520062,0,0,0,0,0,0.0,0.0,0,9304.421300001195,1,1
95,0,0,0,0,2.9147832730361265,0,0,0,0,0,0.0,0.0,0,9419.970900000408,1,1
96,0,0,0,0,5.7224360020505145,0,0,0,0,0,0.0,0.0,0,9538.250999999946,1,1
97,0,0,0,0,7.0510863518498645,0,0,0,0,0,0.0,0.0,0,9660.557600000175,1,1
98,0,0,0,0,6.7098368077569335,0,0,0,0,0,0.0,0.0,0,9810.836100001325,1,1
99,0,0,0,0,7.664563607186518,0,0,0,0,0,0.0,0.0,0,9938.849000000118,1,1
100,0,0,0,0,4.517103713517607,0,0,0,0,0,0.0,0.0,0,10082.70480000101,1,1
101,0,0,0,0,2.9029788618780947,0,0,0,0,0,0.0,0.0,0,10251.240300000063,1,1
102,0,0,0,0,0.579896994928469,0,0,0,0,0,0.0,0.0,0,10376.462500000343,1,1
103,0,0,0,0,0.8101893424175347,0,0,0,0,0,0.0,0.0,0,10530.10820000054,1,1
104,0,0,0,0,0.4754727324478717,0,0,0,0,0,0.0,0.0,0,10656.018500001665,1,1
105,0,0,0,0,1.8817306891177479,0,0,0,0,0,0.0,0.0,0,10770.412700001543,1,1
106,0,0,0,0,5.770301097871168,0,0,0,0,0,0.0,0.0,0,10890.713900000264,1,1
107,0,0,0,0,9.803125834517814,0,0,0,0,0,0.0,0.0,0,11012.390200001391,1,1
108,0,0,0,0,8.57240065468984,0,0,0,0,0,0.0,0.0,0,11130.736099999922,1,1
109,0,0,0,0,4.286343885871722,0,0,0,0,0,0.0,0.0,0,11258.979100000943,1,1
110,0,0,0,0,3.851724835122442,0,0,0,0,0,0.0,0.0,0,11382.147800000894,1,1
111,0,0,0,0,1.4923380570129183,0,0,0,0,0,0.0,0.0,0,11510.872500000914,1,1
112,0,0,0,0,0.9166542563852877,0,0,0,0,0,0.0,0.0,0,11658.414800000173,1,1
113,0,0,0,0,1.3612277022055634,0,0,0,0,0,0.0,0.0,0,11784.812700001567,1,1
114,0,0,0,0,0.11323261841870998,0,0,0,0,0,0.0,0.0,0,11915.045600000667,1,1
115,0,0,0,0,3.0848123304975923,0,0,0,0,0,0.0,0.0,0,12035.246100000222,1,1
116,0,0,0,0,1.1573330681295173,0,0,0,0,0,0.0,0.0,0,12153.64000000045,1,1
117,0,0,0,0,0.682060393172652,0,0,0,0,0,0.0,0.0,0,12275.030300001163,1,1
118,0,0,0,0,1.8979959887588933,0,0,0,0,0,0.0,0.0,0,12429.555200000323,1,1
119,0,0,0,0,1.9434225170080912,0,0,0,0,0,0.0,0.0,0,12563.349600000947,1,1
120,0,0,0,0,2.5294942048377527,0,0,0,0,0,0.0,0.0,0,12682.950899999923,1,1
121,0,0,0,0,2.8341110163065135,0,0,0,0,0,0.0,0.0,0,12808.96170000051,1,1
122,0,0,0,0,1.939554117223181,0,0,0,0,0,0.0,0.0,0,12928.83780000011,1,1
123,0,0,0,0,0.9277857744616792,0,0,0,0,0,0.0,0.0,0,13050.328500001342,1,1
124,0,0,0,0,1.2833974820829057,0,0,0,0,0,0.0,0.0,0,13173.94030000105,1,1
125,0,0,0,0,0.7073193685442566,0,0,0,0,0,0.0,0.0,0,13297.325300000011,1,1
126,0,0,0,0,0.3437705518714731,0,0,0,0,0,0.0,0.0,0,13417.447600000742,1,1
127,0,0,0,0,0.3437705518714731,0,0,0,0,0,0.0,0.0,0,13581.09560000048,1,1
128,0,0,0,0,2.057645946948279,0,0,0,0,0,0.0,0.0,0,13709.081000000879,1,1
129,0,0,0,0,2.5812586974346443,0,0,0,0,0,0.0,0.0,0,13834.967600001619,1,1
130,0,0,0,0,1.007048659982735,0,0,0,0,0,0.0,0.0,0,13959.18470000106,1,1
131,0,0,0,0,2.7791668640720806,0,0,0,0,0,0.0,0.0,0,14096.698600000309,1,1
132,0,0,0,0,4.216446405075842,0,0,0,0,0,0.0,0.0,0,14251.000199999908,1,1
133,0,0,0,0,4.3559153857193085,0,0,0,0,0,0.0,0.0,0,14377.057900001091,1,1
134,0,0,0,0,3.392148076868165,0,0,0,0,0,0.0,0.0,0,14536.058100000446,1,1
135,0,0,0,0,2.6578572875125253,0,0,0,0,0,0.0,0.0,0,14665.146100000129,1,1
136,0,0,0,0,2.017412507826719,0,0,0,0,0,0.0,0.0,0,14818.851400001222,1,1
137,0,0,0,0,1.8724643548236901,0,0,0,0,0,0.0,0.0,0,14943.364500000826,1,1
138,0,0,0,0,1.7760442533587346,0,0,0,0,0,0.0,0.0,0,15059.184600000663,1,1
139,0,0,0,0,3.3664606634298013,0,0,0,0,0,0.0,0.0,0,15186.777300001268,1,1
140,0,0,0,0,1.1189159305671887,0,0,0,0,0,0.0,0.0,0,15309.36020000081,1,1
141,0,0,0,0,0.7727285922963976,0,0,0,0,0,0.0,0.0,0,15480.438500000673,1,1
142,0,0,0,0,0.6714041828499762,0,0,0,0,0,0.0,0.0,0,15616.350700000112,1,1
143,0,0,0,0,1.009018993957029,0,0,0,0,0,0.0,0.0,0,15762.040999999954,1,1
144,0,0,0,0,0.7925788023643707,0,0,0,0,0,0.0,0.0,0,15888.138000000254,1,1
145,0,0,0,0,1.3069013493253434,0,0,0,0,0,0.0,0.0,0,16014.080599999943,1,1
146,0,0,0,0,0.8986836207379925,0,0,0,0,0,0.0,0.0,0,16137.965100000656,1,1
147,0,0,0,0,1.8039951162005907,0,0,0,0,0,0.0,0.0,0,16256.107900000643,1,1
148,0,0,0,0,1.5943019409581305,0,0,0,0,0,0.0,0.0,0,16376.365000000078,1,1
149,0,0,0,0,2.89711240784122,0,0,0,0,0,0.0,0.0,0,16496.227600000566,1,1
150,0,0,0,0,4.959987425027546,0,0,0,0,0,0.0,0.0,0,16624.341800001275,1,1
151,0,0,0,0,3.949064640966459,0,0,0,0,0,0.0,0.0,0,16752.226800001154,1,1
152,0,0,0,0,4.69868051729944,0,0,0,0,0,0.0,0.0,0,16898.406199999954,1,1
153,0,0,0,0,3.3468186417402106,0,0,0,0,0,0.0,0.0,0,17011.57840000087,1,1
154,0,0,0,0,1.385917850812192,0,0,0,0,0,0.0,0.0,0,17131.404800000382,1,1
155,0,0,0,0,2.351687931242729,0,0,0,0,0,0.0,0.0,0,17347.686900000554,1,1
156,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,17468.231700000615,1,1
157,0,0,0,0,0.11300928050065026,0,0,0,0,0,0.0,0.0,0,17614.273300001514,1,1
158,0,0,0,0,2.484861545647315,0,0,0,0,0,0.0,0.0,0,17738.114400000995,1,1
159,0,0,0,0,2.6457970409121456,0,0,0,0,0,478.9759910475681,2891.1606995552206,1,0.0,1,1
160,0,0,0,0,3.311794930455298,0,0,0,0,0,452.61131227577596,2967.0305478090377,1,0.0,1,1
161,0,0,0,0,0.3243122694813281,0,0,0,0,0,56.36488268416781,441.30531347897124,1,0.0,1,1
162,0,0,0,0,1.6211459136534114,0,0,0,0,0,10.0,64.10967370095469,1,0.0,1,1
163,0,0,0,0,2.7057269173666314,0,0,0,0,0,35.22782990761707,277.00300851765553,1,0.0,1,1
164,0,0,0,0,1.9636575340519626,0,0,0,0,0,8.54400374531753,68.11509840413089,1,0.0,1,1
165,0,0,0,0,1.0374359373169586,0,0,0,0,0,8.06225774829855,66.76762716890983,1,0.0,1,1
166,0,0,0,0,0.9093804491991415,0,0,0,0,0,0.0,0.0,0,143.38280000083614,1,1
167,0,0,0,0,0.11692999993663881,0,0,0,0,1,0.0,0.0,0,0.0,1,1
168,0,0,0,0,0.11278682186231857,0,0,0,0,0,0.0,0.0,0,107.87150000032852,1,1
169,0,0,0,0,1.2355997439174453,0,0,0,0,0,0.0,0.0,0,236.808600000586,1,1
170,0,0,0,0,0.4611230780716648,0,0,0,0,0,0.0,0.0,0,366.6706999993039,1,1
171,0,0,0,0,1.2527895265021143,0,0,0,0,0,0.0,0.0,0,500.96529999973427,1,1
172,0,0,0,0,2.1858008067755987,0,0,0,0,0,0.0,0.0,0,618.4116999993421,1,1
173,0,0,0,0,2.944046349987624,0,0,0,0,0,0.0,0.0,0,741.4642000003369,1,1
174,0,0,0,0,3.173546309896768,0,0,0,0,0,0.0,0.0,0,864.3850999997085,1,1
175,0,0,0,0,3.1798301198642345,0,0,0,0,0,0.0,0.0,0,987.3590000006516,1,1
176,0,0,0,0,2.7646505787193703,0,0,0,0,0,0.0,0.0,0,1102.2577000003366,1,1
177,0,0,0,0,2.9447182442064506,0,0,0,0,0,0.0,0.0,0,1225.994799999171,1,1
178,0,0,0,0,1.5877493864549181,0,0,0,0,0,0.0,0.0,0,1339.8020999993605,1,1
179,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,1472.5777999992715,1,1
180,0,0,0,0,0.6510603802294862,0,0,0,0,0,0.0,0.0,0,1600.464799999827,1,1
181,0,0,0,0,2.6957923116358518,0,0,0,0,0,0.0,0.0,0,1764.5919999995385,1,1
182,0,0,0,0,5.723816257392521,0,0,0,0,0,0.0,0.0,0,1898.8233000000037,1,1
183,0,0,0,0,6.265138370560735,0,0,0,0,0,0.0,0.0,0,2023.509799999374,1,1
184,0,0,0,0,4.057663076136679,0,0,0,0,0,0.0,0.0,0,2153.477500000008,1,1
185,0,0,0,0,0.13021745650824987,0,0,0,0,0,0.0,0.0,0,2311.7206999995688,1,1
186,0,0,0,0,2.869225340293687,0,0,0,0,0,568.6492767954603,3487.9333043698066,1,0.0,1,1
187,0,0,0,0,4.694914279251023,0,0,0,0,0,183.3712082089225,1108.8729095593824,1,0.0,1,1
188,0,0,0,0,5.194428907734806,0,0,0,0,0,0.0,0.0,0,127.70760000057635,1,1
189,0,0,0,0,6.677402178041245,0,0,0,0,0,154.0519392932137,936.1786361565769,1,0.0,1,1
190,0,0,0,0,7.089217678450465,0,0,0,0,0,846.8323328735152,6391.978575999838,1,0.0,1,1
191,0,0,0,0,5.403791360249714,0,0,0,0,0,82.15229759416349,588.8428868809259,1,0.0,1,1
192,0,0,0,0,10.276277147018543,0,0,0,0,0,0.0,0.0,0,162.0585000000574,1,1
193,0,0,0,0,11.017111618789212,0,0,0,0,0,142.03168660548954,1233.8403975683236,1,0.0,1,1
194,0,0,0,0,8.154556377217894,0,0,0,0,0,910.5278688760712,5906.849587710956,1,0.0,1,1
195,0,0,0,0,3.0574034268841292,0,0,0,0,0,25.019992006393608,167.61971887932503,1,0.0,1,1
196,0,0,0,0,4.749051474715323,0,0,0,0,0,0.0,0.0,0,118.28869999953895,1,1
197,0,0,0,0,9.290177169137726,0,0,0,0,0,0.0,0.0,0,263.33379999960016,1,1
198,0,0,0,0,12.757532160876679,0,0,0,0,0,0.0,0.0,0,389.2000999985612,1,1
199,0,0,0,0,14.23970773877438,0,0,0,0,0,0.0,0.0,0,524.4936999988568,1,1
200,0,0,0,0,16.217054888795744,0,0,0,0,0,0.0,0.0,0,643.6582999995153,1,1
201,0,0,0,0,16.934318596780805,0,0,0,0,0,0.0,0.0,0,780.2378999986104,1,1
202,0,0,0,1,18.488646819864563,0,0,0,0,0,0.0,0.0,0,924.1023999984463,1,1
203,0,0,0,1,16.34620667151138,0,0,0,0,0,0.0,0.0,0,1041.843199998766,1,1
204,0,0,0,1,17.300527191945005,0,0,0,0,0,0.0,0.0,0,1164.2643999985012,1,1
205,0,0,0,1,15.985533042877828,0,0,0,0,0,0.0,0.0,0,1280.2803999984462,1,1
206,0,0,0,1,12.528807709151511,0,0,0,0,0,0.0,0.0,0,1406.9165999990219,1,1
207,0,0,0,1,16.673218444498975,0,0,0,0,0,0.0,0.0,0,1531.9059999983438,1,1
208,0,0,0,1,19.740609480191093,0,0,0,0,0,0.0,0.0,0,1656.4160999987507,1,1
209,0,0,0,1,19.475121032922775,0,0,0,0,0,0.0,0.0,0,1779.356099999859,1,1
210,0,0,0,1,15.455999070312142,0,0,0,0,0,0.0,0.0,0,1903.8052999985666,1,1
211,0,0,0,1,20.848603765611482,0,0,0,0,0,0.0,0.0,0,2029.2407999986608,1,1
212,0,0,0,1,21.07889475207368,0,0,0,0,0,0.0,0.0,0,2181.2370999996347,1,1
213,0,0,0,1,30.323606862549987,0,0,0,0,0,0.0,0.0,0,2302.859899999021,1,1
214,0,0,0,1,9.528675136687049,0,0,0,0,0,0.0,0.0,0,2422.4290999991354,1,1
215,0,0,0,1,22.682813482933952,0,0,0,0,0,0.0,0.0,0,2573.4907999994903,1,1
216,0,0,0,1,17.744671625056935,0,0,0,0,0,0.0,0.0,0,2703.737599998931,1,1
217,0,0,0,1,18.11605167335586,0,0,0,0,0,0.0,0.0,0,2852.361399998699,1,1
218,0,0,0,1,17.584610080572514,0,0,0,0,0,0.0,0.0,0,2979.2938999999024,1,1
219,0,0,0,1,19.50244850666222,0,0,0,0,0,0.0,0.0,0,3107.2096999996575,1,1
220,0,0,0,1,21.395884957085762,0,0,0,0,0,0.0,0.0,0,3228.261599999314,1,1
221,0,0,0,1,21.200216655641018,0,0,0,0,0,0.0,0.0,0,3359.5117999993818,1,1
222,0,0,0,1,20.09159544221028,0,0,0,0,0,0.0,0.0,0,3479.6274000000267,1,1
223,0,0,0,1,22.306205054907643,0,0,0,0,0,0.0,0.0,0,3606.289499999548,1,1
224,0,0,0,1,22.351691013498804,0,0,0,0,0,0.0,0.0,0,3723.6611999996967,1,1
225,0,0,0,1,28.20609120197849,0,0,0,0,0,0.0,0.0,0,3842.6228999996965,1,1
226,0,0,0,1,27.792630009212534,0,0,0,0,0,0.0,0.0,0,3958.74829999957,1,1
227,0,0,0,1,34.55303492675034,0,0,0,0,0,128.2653499585917,1093.9783376329929,1,0.0,1,1
228,0,0,0,1,26.007251753532124,0,0,0,0,0,199.25109786397664,1663.1339519982434,1,0.0,1,1
229,0,0,0,1,32.26777617681975,0,0,0,0,0,83.05419917138447,542.1051752962138,1,0.0,1,1
230,0,0,0,1,28.918348043186292,0,0,0,0,0,67.35725647619564,423.2528107075277,1,0.0,1,1
231,0,0,0,1,31.905075573319966,0,0,0,0,0,23.021728866442675,144.76479918010378,1,0.0,1,1
232,0,0,0,1,30.608688641077926,0,0,0,0,0,20.615528128088304,137.063857743097,1,0.0,1,1
233,0,0,0,1,25.804532399947124,0,0,0,0,0,3.1622776601683795,23.555790067706514,1,0.0,1,1
234,0,0,0,1,33.016030627995285,0,0,0,0,0,7.615773105863909,51.09950479674179,1,0.0,1,1
235,0,0,0,1,29.906995034339122,0,0,0,0,0,0.0,0.0,0,121.38450000020384,1,1
236,0,0,0,1,32.045917887923714,0,0,0,0,0,0.0,0.0,0,240.4077999999572,1,1
237,0,0,0,1,37.70073658678754,0,0,0,0,1,0.0,0.0,0,0.0,1,1
238,0,0,0,1,32.18510589189078,0,0,0,0,0,8.0,53.82319618291169,1,0.0,1,1
239,0,0,0,1,28.59536594146899,0,0,0,0,0,23.0,175.12054765525863,1,0.0,1,1
240,0,0,0,1,32.47119229084849,0,0,0,0,0,26.076809620810597,207.20564435009325,1,0.0,1,1
241,0,0,0,1,33.636065864766366,0,0,0,0,0,35.22782990761707,257.04813442435443,1,0.0,1,1
242,0,0,0,1,34.732691708553375,0,0,0,0,0,4.0,30.556043603744435,1,0.0,1,1
243,0,0,0,1,30.00726646297537,0,0,0,0,0,0.0,0.0,0,123.74679999993532,1,1
244,0,0,0,1,28.393019421382995,0,0,0,0,0,0.0,0.0,0,253.60940000064147,1,1
245,0,0,0,1,31.58129191893125,0,0,0,0,0,0.0,0.0,0,372.17410000084783,1,1
246,0,0,0,1,31.918008850327272,0,0,0,0,0,0.0,0.0,0,494.8941000002378,1,1
247,0,0,0,1,30.256437163529263,0,0,0,0,0,0.0,0.0,0,621.8344999997498,1,1
248,0,0,0,1,31.419867615690592,0,0,0,0,0,325.5764119219941,2649.825803000682,1,0.0,1,1
249,0,0,0,1,27.937142826538604,0,0,0,0,0,460.5702986515739,3788.4071760119054,1,0.0,1,1
250,0,0,0,1,15.3408907640049,0,0,0,0,0,14.035668847618199,86.45251065326276,1,0.0,1,1
251,0,0,0,1,8.567148497814543,0,0,0,0,0,285.0438562747845,1742.5007963902367,1,0.0,1,1
252,0,0,0,1,5.2758644786013535,0,0,0,0,0,12.806248474865697,85.04942064971078,1,0.0,1,1
253,0,0,0,1,3.9182488640673765,0,0,0,0,0,0.0,0.0,0,134.22239999999874,1,1
254,0,0,0,1,2.3398162994461447,0,0,0,0,0,0.0,0.0,0,254.1321999997308,1,1
255,0,0,0,0,1.4232048466331204,0,0,0,0,0,135.19245541079576,875.983465608576,1,0.0,1,1
256,0,0,0,0,0.811829182536605,0,0,0,0,0,8.246211251235321,69.38539419558536,1,0.0,1,1
257,0,0,0,0,0.5822541378230216,0,0,0,0,0,0.0,0.0,0,126.10610000047018,1,1
258,0,0,0,0,2.5692410201481857,0,0,0,0,0,0.0,0.0,0,244.62260000109382,1,1
259,0,0,0,0,3.747644974766046,0,0,0,0,0,0.0,0.0,0,369.84080000001995,1,1
260,0,0,0,0,0.13111139474720898,0,0,0,0,0,0.0,0.0,0,496.88160000005155,1,1
261,0,0,0,0,1.3870359917806518,0,0,0,0,0,0.0,0.0,0,659.561800001029,1,1
262,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,810.7415000013134,1,1
263,0,0,0,0,2.8839991118404975,0,0,0,0,0,0.0,0.0,0,930.0701000011031,1,1
264,0,0,0,0,2.0901591537106845,0,0,0,0,0,0.0,0.0,0,1048.593900000924,1,1
265,0,0,0,0,1.5752369256830545,0,0,0,0,0,0.0,0.0,0,1169.3804000005912,1,1
266,0,0,0,0,0.277459233122521,0,0,0,0,0,0.0,0.0,0,1288.7523000008514,1,1
267,0,0,0,0,4.68126950336335,0,0,0,0,0,0.0,0.0,0,1417.025000000649,1,1
268,0,0,0,0,3.2107882578824976,0,0,0,0,0,0.0,0.0,0,1541.1517000011372,1,1
269,0,0,0,0,7.696051722016569,0,0,0,0,0,0.0,0.0,0,1673.4261000001425,1,1
