frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
2334,0,1,False,0,0.8763489326732694,0,True,True
2335,0,0,False,0,0.6661999701831416,0,True,True
2336,0,0,False,0,1.4516291526083096,0,True,True
2337,0,0,False,0,0.6753610129692037,0,True,True
2338,0,0,False,0,2.129390516394063,0,True,True
2339,0,0,False,0,2.1252353679403253,0,True,True
2340,0,0,False,0,0.5266007921797368,0,True,True
2341,0,0,False,0,1.5131215560683096,0,True,True
2342,0,0,False,0,0.6437457141753808,0,True,True
2343,0,0,False,0,1.4398062109656575,0,True,True
2344,0,0,False,0,2.489552921999156,0,True,True
2345,0,0,False,0,2.1175347767547414,0,True,True
2346,0,0,False,0,3.6522227803063356,0,True,True
2347,0,0,False,0,2.975061006334683,0,True,True
2348,0,1,False,0,3.102716062102067,0,True,True
2349,0,1,False,0,2.7159799843692745,0,True,True
2350,0,1,False,0,3.0245573847723186,0,True,True
2351,0,1,False,0,2.8008870872679736,0,True,True
2352,0,1,False,0,3.0881080325079395,0,True,True
2353,0,1,False,0,2.0825652797308845,0,True,True
2354,0,1,False,0,0.8069294551023745,0,True,True
2355,0,1,False,0,0.3465428276905782,0,True,True
2356,0,1,False,0,0.6753610129692037,0,True,True
