frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
754,0,0,False,0,3.7771526976863785,0,True,True
755,0,0,False,0,2.808484877345993,0,True,True
756,0,0,False,0,1.5131215560683096,0,True,True
757,0,0,False,0,1.3143952930211056,0,True,True
758,0,0,False,0,0.10532300547239919,0,True,True
759,0,0,False,0,0.10997257035167293,0,True,True
760,0,0,False,0,0.4639232986260873,0,True,True
761,0,0,False,0,3.3949235421182786,0,True,True
762,0,0,False,0,2.626405638290746,0,True,True
763,0,0,False,0,7.0324545885329215,0,True,True
764,0,0,False,0,16.995142611956354,0,True,True
765,0,0,False,1,21.80140948635181,0,True,True
766,0,0,False,1,18.662311833912575,0,True,True
767,0,0,False,1,19.666295929757304,0,True,True
768,0,0,False,1,19.90374953730784,0,True,True
769,0,0,False,1,21.693168218056208,0,True,True
770,0,0,False,1,22.422973009968516,0,True,True
771,0,0,False,1,17.994704516040848,0,True,True
772,0,0,False,1,13.727096578549787,0,True,True
773,0,0,False,1,14.888954898722986,0,True,True
774,0,0,False,1,9.629951277764341,0,True,True
775,0,0,False,1,16.02791496942638,0,True,True
776,0,0,False,1,14.086724317871482,0,True,True
777,0,0,False,1,7.922321653000664,0,True,True
778,0,0,False,1,2.16925758972851,0,True,True
779,0,0,False,0,0.27813266729636266,0,True,True
780,0,0,False,0,6.567216925355929,0,True,True
781,0,0,False,0,7.253194612725333,0,True,True
782,0,0,False,0,7.075466825786,0,True,True
783,0,0,False,0,7.388645375786922,0,True,True
784,0,0,False,0,9.391382360437419,0,True,True
785,0,0,False,0,4.639135056472309,0,True,True
786,0,0,False,0,3.4877534793544744,0,True,True
787,0,0,False,0,0.1357717352336169,0,True,True
788,0,0,False,0,1.9749340108819766,0,True,True
789,0,0,False,0,0.6756264604619191,0,True,True
790,0,0,False,0,0.9571196878596576,0,True,True
791,0,0,False,0,1.869128998368641,0,True,True
792,0,0,False,0,2.2906100426385296,0,True,True
793,0,0,False,0,0.9733783275209013,0,True,True
794,0,0,False,0,1.6602823689828055,0,True,True
795,0,0,False,0,2.9829381817923224,0,True,True
796,0,0,False,0,4.105773605709032,0,True,True
797,0,0,False,0,4.177913463271949,0,True,True
798,0,0,False,0,3.425088103367644,0,True,True
799,0,0,False,0,3.667788055531429,0,True,True
800,0,0,False,0,3.116988599120171,0,True,True
801,0,0,False,0,4.011577600844581,0,True,True
802,0,0,False,0,3.459514409259952,0,True,True
803,0,1,False,0,3.5285161758567254,0,True,True
804,0,1,False,0,4.457591027492812,0,True,True
805,0,1,False,0,1.6451184517372672,0,True,True
806,0,0,False,0,4.117017459794068,0,True,True
807,0,0,False,0,4.666858371438996,0,True,True
808,0,0,False,0,0.9045950337326875,0,True,True
809,0,0,False,0,1.231977402639728,0,True,True
810,0,0,False,0,2.242813783016005,0,True,True
811,0,0,False,0,2.4581579774628017,0,True,True
812,0,0,False,0,1.662471486756282,0,True,True
