frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
321,1,1,False,0,5.223947596268426,0,True,True
322,1,1,False,0,5.537684588432798,0,True,True
323,1,1,False,0,5.517135978988055,0,True,True
324,1,1,False,0,5.63068275763526,0,True,True
325,1,1,False,0,5.37490932211048,0,True,True
326,1,1,False,0,5.5036967158652335,0,True,True
327,1,1,False,0,6.391732163354006,0,True,True
328,1,1,False,0,7.050775017580943,0,True,True
329,1,1,False,0,5.250272729733046,0,True,True
330,1,1,False,0,6.220218706596641,0,True,True
331,1,1,False,0,4.0748731499652076,0,True,True
332,0,0,False,0,3.5670692102150636,0,True,True
333,0,0,False,0,3.245254903890165,0,True,True
334,0,0,False,0,4.307651352168402,0,True,True
335,0,0,False,0,3.6961420069859723,0,True,True
336,0,0,False,0,5.473546971929992,0,True,True
337,0,0,False,0,5.78239232236404,0,True,True
338,0,0,False,0,6.831005949351525,0,True,True
339,0,0,False,0,8.235619324209505,0,True,True
340,1,1,False,0,8.237599000095425,0,True,True
341,1,1,False,0,6.902221180791229,0,True,True
342,1,1,False,0,7.758199119199809,0,True,True
343,1,1,False,0,10.74148125116136,0,True,True
344,1,1,False,1,10.251198750817432,0,True,True
345,1,1,False,1,10.388857815469612,0,True,True
346,0,0,False,1,8.597639138862766,0,True,True
347,0,0,False,1,7.625403447694031,0,True,True
348,0,0,False,1,8.699102084626084,0,True,True
349,0,0,False,1,7.898987518664491,0,True,True
350,1,1,False,1,11.218842281268826,0,True,True
351,1,1,False,1,12.59332995610312,0,True,True
352,1,1,False,1,12.430922076287732,0,True,True
353,1,1,False,1,10.209941099673246,0,True,True
354,1,1,False,1,9.899293660202586,0,True,True
355,1,1,False,1,11.615670124466165,0,True,True
356,1,1,False,1,11.873090649843114,0,True,True
357,1,1,False,1,11.531394903196988,0,True,True
358,1,1,False,1,11.661828426015836,0,True,True
359,1,1,False,1,12.83745791623314,0,True,True
360,1,1,False,1,12.245167553393694,0,True,True
361,1,1,False,1,13.88800116090679,0,True,True
362,1,1,False,1,12.831779042530085,0,True,True
363,1,1,False,1,12.769184157159806,0,True,True
364,1,1,False,1,10.806799154341304,0,True,True
365,1,1,False,1,11.628947994247108,0,True,True
366,1,1,False,1,9.914298100239808,0,True,True
367,1,1,False,1,12.183656585987388,0,True,True
368,1,1,False,1,10.939091183192152,0,True,True
369,1,1,False,1,12.04055105769442,0,True,True
370,1,1,False,1,12.74891452640144,0,True,True
371,1,1,False,1,12.825674376476206,0,True,True
372,1,1,False,1,12.528807709151511,0,True,True
373,1,1,False,1,10.520784313874362,0,True,True
374,1,1,False,1,10.830079543407003,0,True,True
375,1,1,False,1,9.646467789129582,0,True,True
376,1,1,False,1,11.121460194890352,0,True,True
377,1,1,False,1,10.79951586973146,0,True,True
378,1,1,False,1,10.091057238888915,0,True,True
379,1,1,False,1,13.193128875942454,0,True,True
380,1,1,False,1,12.073017074445815,0,True,True
381,1,1,False,1,13.030478948414036,0,True,True
382,1,1,False,1,11.689369175439193,0,True,True
383,1,1,False,1,15.427609239185605,0,True,True
384,1,1,False,1,13.802225247753752,0,True,True
385,1,1,False,1,16.234317088018635,0,True,True
386,1,1,False,1,14.558194784801296,0,True,True
387,1,1,False,1,14.656751115760423,0,True,True
388,1,1,False,1,16.906721080235823,0,True,True
389,1,1,False,1,15.698819342347555,0,True,True
390,1,1,False,1,15.87879874434373,0,True,True
391,1,1,False,1,14.076479261532233,0,True,True
392,1,1,False,1,15.343766047763868,0,True,True
393,1,1,False,1,17.414794399063112,0,True,True
394,1,1,False,1,15.533038354038368,0,True,True
395,1,1,False,1,16.0845756583733,0,True,True
396,1,1,False,1,15.648647505055306,0,True,True
397,1,1,False,1,15.154068050312599,0,True,True
398,1,1,False,1,14.634715220277632,0,True,True
399,1,1,False,1,16.886791123944043,0,True,True
400,1,1,False,1,17.720065322290946,0,True,True
401,1,1,False,1,16.272921560730612,0,True,True
402,1,1,False,1,15.312818360806302,0,True,True
403,1,1,False,1,16.20902492780798,0,True,True
404,1,1,False,1,15.851928154286954,0,True,True
405,1,1,False,1,14.900130807286567,0,True,True
406,1,1,False,1,16.960937269615254,0,True,True
407,1,1,False,1,14.345738253858634,0,True,True
408,1,1,False,1,14.880460432845192,0,True,True
409,1,1,False,1,13.77597890075174,0,True,True
410,1,1,False,1,9.249415667074153,0,True,True
411,1,1,False,1,6.7098368077569335,0,True,True
412,1,1,False,1,3.381727324276359,0,True,True
413,0,0,False,0,2.506739936636058,0,True,True
414,0,0,False,0,3.21548399174821,0,True,True
415,0,0,False,0,2.8302959605239093,0,True,True
416,0,0,False,0,2.4070338534956326,0,True,True
417,0,0,False,0,1.7740808588178993,0,True,True
418,0,0,False,0,0.9012075971736822,0,True,True
419,0,0,False,0,0.5104166042887525,0,True,True
420,0,0,False,0,1.6923375309026798,0,True,True
421,0,0,False,0,1.558684206210823,0,True,True
422,0,0,False,0,1.032244691565731,0,True,True
423,0,0,False,0,1.4552379783358975,0,True,True
424,0,0,False,0,0.38539180773306486,0,True,True
425,0,0,False,0,0.763898460929995,0,True,True
426,0,0,False,0,0.5003870987922329,0,True,True
427,0,0,False,0,0.2575073875788877,0,True,True
428,0,0,False,0,0.49821161261364194,0,True,True
429,0,0,False,0,1.9964301378515834,0,True,True
430,0,0,False,0,0.6986943829834713,0,True,True
431,0,0,False,0,0.11368195302913568,0,True,True
432,0,0,False,0,1.2212366817570506,0,True,True
433,0,0,False,0,0.705867114482441,0,True,True
434,0,0,False,0,1.3100701383351536,0,True,True
435,0,0,False,0,2.4110297466112307,0,True,True
436,1,1,False,0,1.6637250042915919,0,True,True
437,1,1,False,0,3.0974000899161838,0,True,True
438,1,1,False,0,2.9294249291316876,0,True,True
439,1,1,False,0,1.7936449352637291,0,True,True
440,0,0,False,0,3.5383045256020056,0,True,True
441,0,0,False,0,3.228012527606688,0,True,True
442,0,0,False,0,3.081270963327797,0,True,True
443,0,0,False,0,4.8852025681173,0,True,True
444,0,0,False,0,5.546455891976891,0,True,True
445,0,0,False,0,8.536448587465014,0,True,True
446,0,0,False,0,15.602963914752701,0,True,True
447,0,0,False,1,20.874646826450032,0,True,True
448,0,0,False,1,23.288725383466506,0,True,True
449,0,0,False,1,23.796517803553755,0,True,True
450,0,0,False,1,26.095424157388344,0,True,True
451,0,0,False,1,27.081215406842826,0,True,True
452,0,0,False,1,26.87672052097974,0,True,True
453,0,0,False,1,27.445658369739657,0,True,True
454,0,0,False,1,25.62841887821755,0,True,True
455,0,0,False,1,27.088285759262174,0,True,True
456,0,0,False,1,26.459824886728214,0,True,True
457,0,0,False,1,25.93946243115597,0,True,True
458,0,0,False,1,27.50767547488958,0,True,True
459,0,0,False,1,26.77492488864554,0,True,True
460,0,0,False,1,28.26063829635934,0,True,True
461,0,0,False,1,30.54261907968236,0,True,True
462,0,0,False,1,28.61962405800368,0,True,True
463,0,0,False,1,31.53688009599986,0,True,True
464,0,0,False,1,30.94608900888601,0,True,True
465,0,0,False,2,32.224948255201035,0,True,True
466,0,0,False,1,29.675891830568762,0,True,True
467,0,0,False,1,25.951191313968664,0,True,True
468,0,0,False,1,21.784888212440304,0,True,True
469,0,0,False,1,20.53504236879653,0,True,True
470,0,0,False,1,20.084750128927098,0,True,True
471,0,0,False,1,19.728883988274927,0,True,True
472,0,0,False,1,18.728770757572715,0,True,True
473,0,0,False,1,16.51513869296651,0,True,True
474,0,0,False,1,13.553764097731653,0,True,True
475,0,0,False,1,15.282149262231702,0,True,True
476,0,0,False,1,16.109175672599964,0,True,True
477,0,0,False,1,21.63868918681328,0,True,True
478,0,0,False,1,23.339303241384236,0,True,True
479,0,0,False,1,25.07033547893694,0,True,True
480,0,0,False,1,25.471752983084002,0,True,True
481,0,0,False,1,25.265135289465217,0,True,True
482,0,0,False,1,24.768461182115495,0,True,True
483,1,1,False,1,25.159301916031655,0,True,True
484,1,1,False,1,25.382120591881716,0,True,True
485,1,1,False,1,24.595771540944565,0,True,True
486,1,1,False,1,26.106388957314405,0,True,True
487,0,0,False,1,27.71601050733653,0,True,True
488,0,0,False,1,28.284483179249047,0,True,True
489,0,0,False,1,28.274344880298354,0,True,True
490,0,0,False,1,28.03728216024455,0,True,True
491,0,0,False,0,,0,False,True
492,0,0,False,0,,0,False,True
493,0,0,False,0,,0,False,True
494,0,0,False,1,28.116854109510328,0,True,True
495,0,0,False,1,28.536410234479046,0,True,True
496,0,0,False,1,26.35440587792261,0,True,True
497,0,0,False,1,20.496599507370796,0,True,True
498,0,0,False,1,16.497869310000684,0,True,True
499,0,0,False,1,10.625449752218822,0,True,True
500,0,0,False,1,5.739098498089605,0,True,True
501,0,0,False,1,0.4973467053827758,0,True,True
502,0,0,False,1,5.114394501367248,0,True,True
503,0,0,False,1,5.093118359944099,0,True,True
504,0,0,False,1,4.603771693088135,0,True,True
505,0,0,False,0,3.609422717076105,0,True,True
506,0,0,False,0,2.766788401169521,0,True,True
507,0,0,False,0,2.227046967413575,0,True,True
508,0,0,False,0,1.5882006693546196,0,True,True
509,0,0,False,0,0.989655916214137,0,True,True
