frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
1,0,1,False,0,7.272907901323576,0,True,True
2,0,1,False,0,3.801117851355851,0,True,True
3,0,1,False,0,3.588425918452557,0,True,True
4,0,0,False,0,3.4076340940379075,0,True,True
5,0,0,False,0,3.858962397193136,0,True,True
6,0,0,False,0,2.055888785004674,0,True,True
7,0,0,False,0,1.5343414997007687,0,True,True
8,0,1,False,0,2.9108378261677537,0,True,True
9,0,1,False,0,12.68038349181982,0,True,True
10,0,0,False,0,15.694924143420016,0,True,True
11,0,0,False,0,17.40442302193006,0,True,True
12,0,0,False,0,20.71524397497711,0,True,True
13,0,0,False,0,,0,True,False
14,0,0,False,1,22.619864948040426,0,True,True
15,0,0,False,1,20.49259476987029,0,True,True
16,0,0,False,1,13.1558426189651,0,True,True
17,0,0,False,1,5.351958148110903,0,True,True
18,0,0,False,1,4.1617966753440045,0,True,True
19,0,0,False,1,8.050191974291597,0,True,True
20,0,0,False,1,10.926546362880535,0,True,True
21,0,0,False,1,8.487322699487859,0,True,True
22,0,0,False,0,8.6751308041207,0,True,True
23,0,0,False,0,7.394923808306717,0,True,True
24,0,0,False,0,5.7839395188292375,0,True,True
25,0,0,False,0,7.918395701019952,0,True,True
26,0,0,False,0,4.84400037508068,0,True,True
27,0,0,False,0,11.619971544820624,0,True,True
28,0,0,False,0,7.634886227303498,0,True,True
29,0,0,False,0,4.775291910068075,0,True,True
30,0,0,False,0,3.464350584436674,0,True,True
31,0,0,False,0,0.9040003954248742,0,True,True
32,0,0,False,0,1.0230301886678357,0,True,True
33,0,0,False,0,2.3995621048066944,0,True,True
34,0,0,False,0,4.187594374053645,0,True,True
35,0,0,False,0,7.060783439137492,0,True,True
36,0,0,False,0,1.776853973250047,0,True,True
37,0,0,False,0,1.5234647916518247,0,True,True
38,0,0,False,0,2.198374678100074,0,True,True
39,0,0,False,0,1.2577890788893866,0,True,True
40,0,0,False,0,4.504906863607022,0,True,True
41,0,0,False,0,5.870668736406955,0,True,True
42,0,0,False,0,4.390295582633632,0,True,True
43,0,0,False,0,3.7918355627277838,0,True,True
44,0,0,False,0,4.101838687670838,0,True,True
45,0,0,False,0,4.141390709874622,0,True,True
46,0,0,False,0,3.5127587611412916,0,True,True
47,0,0,False,0,4.601412235566412,0,True,True
48,0,0,False,0,3.988271644394812,0,True,True
49,0,0,False,0,3.6723318536275693,0,True,True
50,0,0,False,0,2.108775607048537,0,True,True
51,0,0,False,0,1.1778781030265832,0,True,True
52,0,0,False,0,0.42677631190400894,0,True,True
53,0,0,False,0,0.9174696457447289,0,True,True
54,0,0,False,0,0.0,0,True,True
55,0,0,False,0,0.19291435353303335,0,True,True
56,0,0,False,0,0.18160249650140664,0,True,True
57,0,0,False,0,0.795723552739274,0,True,True
58,0,0,False,0,0.35150343987335203,0,True,True
59,0,0,False,0,0.5264395146450921,0,True,True
60,0,0,False,0,1.8911547016853658,0,True,True
61,0,0,False,0,0.4380325935739133,0,True,True
62,0,0,False,0,1.3887165895513243,0,True,True
63,0,0,False,0,0.0,0,True,True
64,0,0,False,0,0.8965743795383533,0,True,True
65,0,0,False,0,0.44345693050798135,0,True,True
66,0,0,False,0,0.2689922936964811,0,True,True
67,0,0,False,0,1.099943818839033,0,True,True
68,0,0,False,0,0.7920570921623958,0,True,True
69,0,0,False,0,3.5950096610090987,0,True,True
70,0,0,False,0,4.329274661147332,0,True,True
71,0,0,False,0,9.570866180092079,0,True,True
72,0,0,False,0,10.495564021349068,0,True,True
