frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,key_presses,active_keys,keyboard_burst,mouse_clicks,mouse_distance_px,mouse_speed_px_s,mouse_active,idle_ms,face_detected,pose_detected
50,0,0,0,0,1.6083142349249275,0,0,0,0,0,0.0,0.0,0,1314.9285999988933,1,1
51,0,0,0,0,0.3819662047290255,0,0,0,0,0,0.0,0.0,0,1460.9756999998353,1,1
52,0,0,0,0,0.7830370704834024,0,0,0,0,0,0.0,0.0,0,1614.6969000001263,1,1
53,0,0,0,0,0.1314121079019515,0,0,0,0,0,0.0,0.0,0,1745.3049999985524,1,1
54,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,1867.3083999983646,1,1
55,0,0,0,0,1.7157200136965909,0,0,0,0,0,0.0,0.0,0,1989.9651999985508,1,1
56,0,0,0,0,0.1326288823521481,0,0,0,0,0,0.0,0.0,0,2111.823399998684,1,1
57,0,0,0,0,1.051180749543747,0,0,0,0,0,0.0,0.0,0,2245.1571000001422,1,1
58,0,0,0,0,1.04399887737131,0,0,0,0,0,0.0,0.0,0,2379.9393999997847,1,1
59,0,0,0,0,0.5208563745019587,0,0,0,0,0,0.0,0.0,0,2515.1351999993494,1,1
60,0,0,0,0,1.0584621058487438,0,0,0,0,0,0.0,0.0,0,2647.3212000000785,1,1
61,0,0,0,0,0.5161642297648366,0,0,0,0,0,0.0,0.0,0,2783.5791999987123,1,1
62,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,2914.276699999391,1,1
63,0,0,0,0,0.6309852774850726,0,1,1,0,0,0.0,0.0,0,0.0,1,1
64,0,0,0,0,1.1064332947272755,0,0,0,0,0,0.0,0.0,0,123.64549999983865,1,1
65,0,0,0,0,0.48045649092815546,0,0,0,0,0,0.0,0.0,0,236.07300000003306,1,1
66,0,0,0,0,1.557869396638463,0,0,0,0,0,0.0,0.0,0,351.61210000114806,1,1
67,0,0,0,0,2.1386825776663034,0,0,0,0,0,0.0,0.0,0,478.0945000002248,1,1
68,0,0,0,0,1.3210521745425734,0,0,0,0,0,0.0,0.0,0,597.1371000014187,1,1
69,0,0,0,0,1.4471645036976082,0,0,0,0,0,208.61447696648477,1724.2732640259565,1,0.0,1,1
70,0,0,0,0,0.9751531430925626,0,0,0,0,0,151.32745950421557,1016.3155843089189,1,0.0,1,1
71,0,0,0,0,0.12062251550695383,0,0,0,0,0,90.4267659490264,645.809060996087,1,0.0,1,1
72,0,0,0,0,0.1198654726464104,0,0,0,0,0,145.2067491544384,970.2364350629352,1,0.0,1,1
73,0,0,0,0,0.8372482443478485,0,0,0,0,0,13.038404810405298,113.63404845950073,1,0.0,1,1
74,0,0,0,0,0.12138918175076624,0,0,0,0,0,14.317821063276353,118.90041125801915,1,0.0,1,1
75,0,0,0,0,0.6200599860855764,0,0,0,0,0,0.0,0.0,0,114.9288999986311,1,1
76,0,0,0,0,0.24857015205958913,0,0,0,0,1,0.0,0.0,0,0.0,1,1
77,0,0,0,0,1.7245132785336168,0,0,0,0,0,0.0,0.0,0,105.70240000015474,1,1
78,0,0,0,0,0.8892200772257048,0,0,0,0,0,0.0,0.0,0,282.37300000000687,1,1
79,0,0,0,0,0.7588401242685469,0,0,0,0,0,0.0,0.0,0,438.62220000119123,1,1
80,0,0,0,0,1.5843729199577545,0,0,0,0,0,0.0,0.0,0,549.3609000004653,1,1
81,0,0,0,0,1.654751176486819,0,0,0,0,0,0.0,0.0,0,663.2872999998654,1,1
82,0,0,0,0,1.2960634980171208,0,0,0,0,0,0.0,0.0,0,785.1761000001716,1,1
83,0,0,0,0,2.4393766172610727,0,0,0,0,0,62.12889826803627,490.85543934506666,1,0.0,1,1
84,0,0,0,0,1.2590452071752678,0,0,0,0,0,138.0905500025255,947.8447240590386,1,0.0,1,1
85,0,0,0,0,0.7555049507628134,0,0,0,0,0,0.0,0.0,0,123.06080000053043,1,1
86,0,0,0,0,1.2902273520604597,0,0,0,0,0,0.0,0.0,0,247.44060000011814,1,1
87,0,0,0,0,0.8892200772257048,0,0,0,0,1,0.0,0.0,0,0.0,1,1
88,0,0,0,0,0.7555049507628134,0,0,0,0,0,0.0,0.0,0,124.11789999896428,1,1
89,0,0,0,0,0.7555049507628134,0,0,0,0,0,0.0,0.0,0,247.11149999893678,1,1
90,0,0,0,0,0.7690246825780402,0,0,0,0,0,0.0,0.0,0,370.1095999986137,1,1
91,0,0,0,0,1.273030020056711,0,0,0,0,0,21.213203435596427,168.06224760115379,1,0.0,1,1
92,0,0,0,0,1.0392652293842213,0,0,0,0,0,307.1432890362412,2451.9031625689568,1,0.0,1,1
93,0,0,0,0,1.2990014116608568,0,0,0,0,0,159.0,1405.2938036314742,1,0.0,1,1
94,0,0,0,0,1.1560359618290714,0,0,0,0,0,3.605551275463989,29.612122240029212,1,0.0,1,1
95,0,0,0,0,0.5104166042887525,0,0,0,0,0,0.0,0.0,0,116.93910000030883,1,1
96,0,0,0,0,0.7830370704834024,0,0,0,0,0,0.0,0.0,0,233.92090000015742,1,1
97,0,0,0,0,1.2931388413213933,0,0,0,0,0,0.0,0.0,0,347.35360000013316,1,1
98,0,0,0,0,0.5115558665870411,0,0,0,0,0,0.0,0.0,0,470.54860000025656,1,1
99,0,0,0,0,0.8991872844760294,0,0,0,0,0,0.0,0.0,0,584.7575000007055,1,1
100,0,0,0,0,1.0345743091420796,0,0,0,0,0,0.0,0.0,0,705.005899999378,1,1
101,0,0,0,0,0.5196753591351579,0,0,0,0,0,0.0,0.0,0,836.9507000006706,1,1
102,0,0,0,0,0.5220427699031449,0,0,0,0,0,0.0,0.0,0,987.435999999434,1,1
103,0,0,0,0,0.7742201649280623,0,0,0,0,0,192.31484602078956,1450.9925744828236,1,0.0,1,1
104,0,0,0,0,1.0207522076133313,0,0,0,0,0,53.75872022286245,440.833866808118,1,0.0,1,1
105,0,0,0,0,1.1638625016639959,0,0,0,0,0,24.08318915758459,149.4569198926507,1,0.0,1,1
106,0,0,0,0,1.5207696611437658,0,0,0,0,0,1.0,8.27580956037125,1,0.0,1,1
107,0,0,0,0,0.6466517691289186,0,0,0,0,0,0.0,0.0,0,130.97770000058517,1,1
108,0,0,0,0,0.3915368175907348,0,0,0,0,0,0.0,0.0,0,247.91060000097787,1,1
109,0,0,0,0,0.5268428938425135,0,0,0,0,0,536.2629951805364,4405.630157707001,1,0.0,1,1
110,0,0,0,0,1.051180749543747,0,0,0,0,0,112.61438629233834,951.3286597417788,1,0.0,1,1
111,0,0,0,0,0.5208563745019587,0,0,0,0,0,0.0,0.0,0,133.9404000009381,1,1
112,0,0,0,0,1.7196800390698626,0,0,0,0,1,0.0,0.0,0,0.0,1,1
113,0,0,0,0,0.5184996872906731,0,0,0,0,0,0.0,0.0,0,120.06360000123095,1,1
114,0,0,0,0,0.13201769151416923,0,0,0,0,0,48.16637831516918,313.56339030351967,1,0.0,1,1
115,0,0,0,0,0.6495841794848798,0,0,0,0,0,0.0,0.0,0,126.48500000068452,1,1
116,0,0,0,0,0.12992217984242885,0,0,0,0,0,48.373546489791295,438.58371048840263,1,0.0,1,1
117,0,0,0,0,0.264033981259109,0,0,0,0,0,3.0,21.806826408902833,1,0.0,1,1
118,0,0,0,0,0.5208563745019587,0,0,0,0,0,0.0,0.0,0,116.96010000014212,1,1
119,0,0,0,0,0.26282283323652145,0,0,0,0,0,0.0,0.0,0,250.85399999989022,1,1
120,0,0,0,0,0.5196753591351579,0,0,0,0,0,0.0,0.0,0,379.06780000048457,1,1
121,0,0,0,0,0.9156080256587755,0,0,0,0,0,0.0,0.0,0,541.1005999994813,1,1
122,0,0,0,0,0.9219214776388204,0,0,0,0,0,0.0,0.0,0,670.845200000258,1,1
123,0,0,0,0,0.26342701515307876,0,0,0,0,0,0.0,0.0,0,787.7570999989985,1,1
124,0,0,0,0,0.3933286919364096,0,0,0,0,1,0.0,0.0,0,0.0,1,1
125,0,0,0,0,0.2604335678133705,0,0,0,0,0,0.0,0.0,0,111.32150000048568,1,1
126,0,0,0,0,0.7975695408665134,0,0,0,0,0,74.72616676907762,526.571386882139,1,0.0,1,1
127,0,0,0,0,0.9135227120254326,0,0,0,0,0,24.698178070456937,162.05430512599364,1,0.0,1,1
128,0,0,0,0,0.2592551515013859,0,0,0,0,0,1.0,7.584813383245999,1,0.0,1,1
129,0,0,0,0,0.9391909457355799,0,0,0,0,0,0.0,0.0,0,135.44920000094862,1,1
130,0,0,0,0,0.13232258117383058,0,0,0,0,0,0.0,0.0,0,256.390200000169,1,1
131,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,410.3290000002744,1,1
132,0,0,0,0,0.13111139474720898,0,0,0,0,0,0.0,0.0,0,534.5340000003489,1,1
133,0,0,0,0,0.2677353387022093,0,0,0,0,0,16.401219466856727,139.73980905574896,1,0.0,1,1
134,0,0,0,0,0.8050399395698641,0,0,0,0,0,6.4031242374328485,48.28683647333432,1,0.0,1,1
135,0,0,0,0,0.26962520740742646,0,0,0,0,0,1.0,8.319239155729676,1,0.0,1,1
136,0,0,0,0,0.6466517691289186,0,0,0,0,0,1.0,8.322410170016392,1,0.0,1,1
137,0,0,0,0,1.036914464530091,0,0,0,0,0,1.0,7.033130263420136,1,0.0,1,1
138,0,0,0,0,0.7938860894754217,0,0,0,0,0,2.0,15.798474657100321,1,0.0,1,1
139,0,0,0,0,0.2646437508440618,0,0,0,0,0,0.0,0.0,0,125.43369999912102,1,1
140,0,0,0,0,0.9436098705697213,0,0,0,0,0,0.0,0.0,0,242.18459999974584,1,1
141,0,0,0,0,0.40159935426958276,0,0,0,0,0,1.0,7.998534668464804,1,0.0,1,1
142,0,0,0,0,0.6555295135903101,0,0,0,0,0,1.4142135623730951,9.674413892724333,1,0.0,1,1
143,0,0,0,0,0.658543177563603,0,0,0,0,0,63.13477647065839,451.44283077628586,1,0.0,1,1
144,0,0,0,0,0.5354589855645338,0,0,0,0,0,5.656854249492381,46.46305939234864,1,0.0,1,1
145,0,0,0,0,0.40066325579215395,0,0,0,0,0,0.0,0.0,0,118.36750000111351,1,1
146,0,0,0,0,0.0,0,0,0,0,0,1.4142135623730951,9.191435463141195,1,0.0,1,1
147,0,0,0,0,0.661584677694151,0,0,0,0,0,1.0,6.521727788328668,1,0.0,1,1
148,0,0,0,0,0.13324575865568722,0,0,0,0,0,1.0,8.471130387619429,1,0.0,1,1
149,0,0,0,0,0.5317321076066224,0,0,0,0,0,0.0,0.0,0,146.41759999904025,1,1
150,0,0,0,0,0.26711125605678826,0,0,0,0,0,0.0,0.0,0,262.8222999992431,1,1
151,0,0,0,0,0.39880408973683,0,0,0,0,0,0.0,0.0,0,387.78389999970386,1,1
152,0,0,0,0,0.658543177563603,0,0,0,0,0,0.0,0.0,0,509.6653000000515,1,1
153,0,0,0,0,0.6708801057280256,0,0,0,0,0,0.0,0.0,0,629.2644000004657,1,1
154,0,0,0,0,0.13418190811581734,0,0,0,0,0,0.0,0.0,0,748.946399999113,1,1
155,0,0,0,0,0.1317142036386214,0,0,0,0,0,0.0,0.0,0,897.1206000005623,1,1
156,0,0,0,0,0.6555295135903101,0,0,0,0,0,0.0,0.0,0,1010.3285000004689,1,1
157,0,0,0,0,0.13232258117383058,0,0,0,0,0,0.0,0.0,0,1128.086799999437,1,1
158,0,0,0,0,0.13324575865568722,0,0,0,0,0,0.0,0.0,0,1241.4912999993248,1,1
159,0,0,0,0,1.7117781790525946,0,0,0,0,0,0.0,0.0,0,1383.5182999991957,1,1
160,0,0,0,0,1.073331654413985,0,0,0,0,0,0.0,0.0,0,1498.336599999675,1,1
161,0,0,0,0,0.2721869287371116,0,0,0,0,0,0.0,0.0,0,1640.4077999995934,1,1
162,0,0,0,0,0.39880408973683,0,0,0,0,0,0.0,0.0,0,1755.8109999990847,1,1
163,0,0,0,0,0.13324575865568722,0,0,0,0,0,0.0,0.0,0,1872.7729999991425,1,1
164,0,0,0,0,1.0809241866606887,0,0,0,0,0,0.0,0.0,0,1991.8834999989485,1,1
165,0,0,0,0,0.6677527434154529,0,0,0,0,0,0.0,0.0,0,2114.6902999989834,1,1
166,0,0,0,0,0.40066325579215395,0,0,0,0,0,0.0,0.0,0,2250.922499999433,1,1
167,0,0,0,0,0.5354589855645338,0,0,0,0,0,0.0,0.0,0,2397.355699999025,1,1
168,0,0,0,0,1.0207522076133313,0,0,0,0,0,0.0,0.0,0,2527.5705000003654,1,1
169,0,1,0,0,6.453986590353372,0,0,0,0,0,0.0,0.0,0,2644.6971999994275,1,1
170,0,1,0,0,11.644991692629338,0,0,0,0,0,0.0,0.0,0,2764.6772999996756,1,1
171,0,1,0,0,11.131282515516768,0,0,0,0,0,0.0,0.0,0,2893.4183000001212,1,1
172,0,1,0,0,10.37405816795405,0,0,0,0,0,0.0,0.0,0,3010.3127999991557,1,1
173,0,1,0,0,10.754170738404632,0,0,0,0,0,0.0,0.0,0,3123.76790000053,1,1
174,0,0,0,0,9.6949726734407,0,0,0,0,0,0.0,0.0,0,3247.4686999994447,1,1
175,0,0,0,0,10.595685491116583,0,0,0,0,0,0.0,0.0,0,3358.9407999988907,1,1
176,0,0,0,0,10.175510843043208,0,0,0,0,0,0.0,0.0,0,3483.347800000047,1,1
177,0,0,0,0,9.6949726734407,0,0,0,0,0,0.0,0.0,0,3594.7364999992715,1,1
178,0,0,0,0,10.52441373011206,0,0,0,0,0,0.0,0.0,0,3713.8486999992892,1,1
179,0,0,0,0,10.407711312490058,0,0,0,0,0,0.0,0.0,0,3829.114300000583,1,1
180,0,0,0,0,9.816896586415371,0,0,0,0,0,0.0,0.0,0,3953.5701000004337,1,1
181,0,0,0,0,11.135326807924468,0,0,0,0,0,0.0,0.0,0,4083.064500000546,1,1
182,0,0,0,0,10.281978467779917,0,0,0,0,0,0.0,0.0,0,4204.794999999649,1,1
183,0,0,0,0,10.90031815135617,0,0,0,0,0,0.0,0.0,0,4325.298100000509,1,1
184,0,0,0,0,11.82749544684579,0,0,0,0,0,0.0,0.0,0,4442.503000000215,1,1
185,0,0,0,0,9.860348642680467,0,0,0,0,0,0.0,0.0,0,4554.106499999762,1,1
186,0,0,0,0,7.519066391228937,0,0,0,0,0,0.0,0.0,0,4674.142300000312,1,1
187,0,0,0,0,6.523424856465176,0,0,0,0,0,0.0,0.0,0,4817.718000000241,1,1
188,0,0,0,0,7.6544778174638655,0,0,0,0,0,0.0,0.0,0,4932.681099999172,1,1
189,0,0,0,0,7.156079387069025,0,0,0,0,0,100.4987562112089,786.5777356663034,1,0.0,1,1
190,0,0,0,0,5.868465805719311,0,0,0,0,0,188.0239346466295,1249.2819844972666,1,0.0,1,1
191,0,0,0,0,4.744899205456497,0,0,0,0,0,38.07886552931954,267.42898509009,1,0.0,1,1
192,0,0,0,0,2.151423655712525,0,0,0,0,0,23.769728648009426,158.1315164178447,1,0.0,1,1
193,0,0,0,0,3.8341950884719913,0,0,0,0,0,0.0,0.0,0,126.94720000035886,1,1
194,0,0,0,0,2.6698897620076245,0,0,0,0,0,0.0,0.0,0,246.96340000082273,1,1
195,0,0,0,0,1.0364881947066227,0,0,0,0,0,0.0,0.0,0,363.82229999981064,1,1
196,0,0,0,0,0.3757046446567899,0,0,0,0,0,0.0,0.0,0,483.34580000118876,1,1
197,0,1,0,0,1.028035789824012,0,0,0,0,0,0.0,0.0,0,608.0906000006507,1,1
198,0,1,0,0,0.18542258734393172,0,0,0,0,0,0.0,0.0,0,727.7539000006072,1,1
199,1,1,0,0,0.09316378702087871,0,0,0,0,0,0.0,0.0,0,880.804000000353,1,1
200,0,1,0,0,0.8411500305458472,0,0,0,0,0,0.0,0.0,0,1003.0143000003591,1,1
201,0,1,0,0,0.3684565253377022,0,0,0,0,0,0.0,0.0,0,1126.6773999996076,1,1
202,0,1,0,0,0.5500225870469494,0,0,0,0,0,0.0,0.0,0,1242.7958000007493,1,1
203,0,1,0,0,0.35865434212854014,0,0,0,0,0,0.0,0.0,0,1367.2758000011527,1,1
204,0,1,0,0,0.09241246746612015,0,0,0,0,0,0.0,0.0,0,1492.2117000005528,1,1
205,0,1,0,0,0.8236844908112508,0,0,0,0,0,0.0,0.0,0,1613.3331000000908,1,1
206,0,1,0,0,0.09226365537661606,0,0,0,0,0,0.0,0.0,0,1778.66080000058,1,1
207,0,1,0,0,1.6256541974990986,0,0,0,0,0,0.0,0.0,0,1894.903800000975,1,1
208,0,1,0,0,3.281494171814086,0,0,0,0,0,0.0,0.0,0,2017.8185000004305,1,1
209,0,1,0,0,5.808384098205179,0,0,0,0,0,0.0,0.0,0,2137.0588000008865,1,1
210,0,1,0,0,6.516961812154326,1,0,0,0,0,0.0,0.0,0,2252.714600001127,1,1
211,0,1,0,0,6.989127519035745,0,0,0,0,0,0.0,0.0,0,2373.233500000424,1,1
212,0,1,0,0,7.957525226917142,0,0,0,0,0,0.0,0.0,0,2502.3722000005364,1,1
213,0,1,0,0,6.931735936751335,0,0,0,0,0,0.0,0.0,0,2616.918400000941,1,1
214,0,1,0,0,4.482660746439748,0,0,0,0,0,0.0,0.0,0,2736.7709999998624,1,1
215,0,1,0,0,5.337399988442696,0,0,0,0,0,0.0,0.0,0,2855.0307000004977,1,1
216,0,1,0,0,4.0296433900265,0,0,0,0,0,0.0,0.0,0,2974.4583000010607,1,1
217,0,1,0,0,3.885089285209982,0,0,0,0,0,0.0,0.0,0,3104.5606000006956,1,1
218,0,1,0,0,3.600599393986291,0,0,0,0,0,0.0,0.0,0,3254.0604999994684,1,1
219,0,1,0,0,3.685146655155773,0,0,0,0,0,0.0,0.0,0,3372.1370000002935,1,1
220,0,1,0,0,4.126605765122372,0,0,0,0,0,0.0,0.0,0,3489.7720999997546,1,1
221,0,1,0,0,4.355178562016915,0,0,0,0,0,0.0,0.0,0,3625.235100000282,1,1
222,0,1,0,0,3.611885009222986,0,0,0,0,0,0.0,0.0,0,3741.8932000000495,1,1
223,0,1,0,0,3.4939198717638904,0,0,0,0,0,0.0,0.0,0,3890.91499999995,1,1
224,0,1,0,0,2.6367584261404478,0,0,0,0,0,0.0,0.0,0,4013.9600000002247,1,1
225,0,1,0,0,3.46539802012353,0,0,0,0,0,0.0,0.0,0,4163.010199999917,1,1
226,0,1,0,0,3.4336303624505224,0,0,0,0,0,0.0,0.0,0,4278.816500000175,1,1
227,0,1,0,0,2.8248034073833708,0,0,0,0,0,0.0,0.0,0,4407.248100000288,1,1
228,0,1,0,0,2.5220013282783933,0,0,0,0,0,0.0,0.0,0,4529.955800000607,1,1
229,0,1,0,0,3.3000564673399246,0,0,0,0,0,0.0,0.0,0,4647.35649999966,1,1
230,0,1,0,0,2.993132005979067,0,0,0,0,0,0.0,0.0,0,4762.257000000318,1,1
231,0,1,0,0,3.078487848825348,0,0,0,0,0,0.0,0.0,0,4911.865199999738,1,1
232,0,1,0,0,3.750157212977521,0,0,0,0,0,0.0,0.0,0,5158.695899999657,1,1
233,0,1,0,0,3.4996806043605564,0,0,0,0,0,0.0,0.0,0,5288.879400000951,1,1
234,0,1,0,0,3.3218985261867457,0,0,0,0,0,0.0,0.0,0,5433.332399999927,1,1
235,0,1,0,0,3.232540113745867,0,0,0,0,0,0.0,0.0,0,5581.772400000773,1,1
236,0,1,0,0,3.6564165864409253,0,0,0,0,0,0.0,0.0,0,5703.436100000545,1,1
237,0,1,0,0,3.5632680629061713,0,0,0,0,0,0.0,0.0,0,5852.573399999528,1,1
238,0,1,0,0,4.3652577350279325,0,0,0,0,0,0.0,0.0,0,5965.5199000008,1,1
239,0,1,0,0,2.5325857116725783,0,0,0,0,0,0.0,0.0,0,6091.625799999747,1,1
240,0,1,0,0,3.277675952190276,0,0,0,0,0,0.0,0.0,0,6253.8106000010885,1,1
241,0,1,0,0,2.8820225887940696,0,0,0,0,0,0.0,0.0,0,6383.000400001038,1,1
242,0,0,0,0,3.6998874745576047,0,0,0,0,0,0.0,0.0,0,6501.586700000189,1,1
243,0,0,0,0,4.552588009648465,0,0,0,0,0,0.0,0.0,0,6644.127900000967,1,1
244,0,0,0,0,3.312033965647845,0,0,0,0,0,47.70744176750625,368.545790407513,1,0.0,1,1
245,0,0,0,0,3.3351429406601807,0,0,0,0,0,1087.7945578095157,6294.8560376297655,1,0.0,1,1
246,0,0,0,0,2.03091423685311,0,0,0,0,0,0.0,0.0,0,128.8816999986011,1,1
247,0,0,0,0,4.05673786129488,0,0,0,0,0,2.0,16.165835607965803,1,0.0,1,1
248,0,0,0,0,2.869225340293687,0,0,0,0,0,1.4142135623730951,11.92840296030764,1,0.0,1,1
249,0,0,0,0,4.1849161251184155,0,0,0,0,0,2.0,16.363050268869024,1,0.0,1,1
250,0,0,0,0,3.4081303139107835,0,0,0,0,0,3.1622776601683795,27.47653933888272,1,0.0,1,1
251,0,0,0,0,3.2908836860672928,0,0,0,0,0,461.2352978686692,3455.1194544540135,1,0.0,1,1
252,0,0,0,0,3.9301755457254806,0,0,0,0,0,86.76404785393545,721.8474960649046,1,0.0,1,1
253,0,0,0,0,5.667285678239132,0,0,0,0,0,2.0,15.295571626185888,1,0.0,1,1
254,0,0,0,0,4.455602833326316,0,0,0,0,0,0.0,0.0,0,119.0191000005143,1,1
255,0,0,0,0,5.652994986997129,0,0,0,0,0,0.0,0.0,0,236.01200000121025,1,1
256,0,0,0,0,6.178064902128333,0,0,0,0,0,0.0,0.0,0,353.81820000111475,1,1
257,0,0,0,0,6.436920600855314,0,0,0,0,0,0.0,0.0,0,477.82610000103887,1,1
258,0,0,0,0,5.419532499182105,0,0,0,0,0,0.0,0.0,0,597.4532000000181,1,1
259,0,0,0,0,6.486395572503504,0,0,0,0,0,0.0,0.0,0,749.4488000011188,1,1
260,0,0,0,0,6.356482840015412,0,0,0,0,0,0.0,0.0,0,877.4472000004607,1,1
261,0,0,0,0,7.457055140235306,0,0,0,0,0,0.0,0.0,0,1015.6889999998384,1,1
262,0,0,0,0,7.106310577606528,0,0,0,0,0,0.0,0.0,0,1143.341799999689,1,1
263,0,0,0,0,5.39204520682564,0,0,0,0,0,0.0,0.0,0,1265.0805000012042,1,1
264,0,0,0,0,7.711892412658882,0,0,0,0,0,0.0,0.0,0,1426.3910000008764,1,1
265,0,0,0,0,7.234603297538955,0,0,0,0,0,0.0,0.0,0,1547.9825000002165,1,1
266,0,0,0,0,6.813430088599491,0,0,0,0,0,0.0,0.0,0,1667.0529000002716,1,1
267,0,0,0,0,6.01667299605616,0,0,0,0,0,0.0,0.0,0,1782.4670000009064,1,1
268,0,0,0,0,5.901089912204368,0,0,0,0,0,215.61539833694624,1732.1260597007429,1,0.0,1,1
