frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,key_presses,active_keys,keyboard_burst,mouse_clicks,mouse_distance_px,mouse_speed_px_s,mouse_active,idle_ms,face_detected,pose_detected
687,0,0,False,1,20.05609473657542,0,0,0,0,0,14.142135623730951,122.27821289476431,1,0.0,True,True
688,0,0,False,1,21.5713071912546,0,0,0,0,0,1.0,8.534105271651553,1,0.0,True,True
689,0,0,False,1,20.025012368889563,0,0,0,0,0,0.0,0.0,0,105.75459999927261,True,True
690,0,0,False,1,18.03981178041452,0,0,0,0,0,0.0,0.0,0,210.17899999969814,True,True
691,0,0,False,1,20.756479412754732,0,0,0,0,0,0.0,0.0,0,330.31710000068415,True,True
692,0,0,False,1,18.59213849580059,0,0,0,0,0,0.0,0.0,0,437.5961000005191,True,True
693,0,0,False,1,19.803529629875136,0,0,0,0,0,0.0,0.0,0,548.6362999999983,True,True
694,0,0,False,1,20.931276698125146,0,0,0,0,0,0.0,0.0,0,663.1338999995933,True,True
695,0,0,False,1,19.551995173240577,0,0,0,0,0,0.0,0.0,0,765.0195000005624,True,True
696,0,0,False,1,18.864561476744427,0,0,0,0,0,0.0,0.0,0,871.5401000008569,True,True
697,0,0,False,1,19.67078299777208,0,0,0,0,0,0.0,0.0,0,988.535899999988,True,True
698,0,1,False,1,19.405970754001178,0,0,0,0,0,0.0,0.0,0,1093.6381999999867,True,True
699,0,1,False,1,19.972721207619465,0,0,0,0,0,0.0,0.0,0,1223.0722999993304,True,True
700,0,1,False,1,20.583459466062315,0,0,0,0,0,0.0,0.0,0,1340.6611999998859,True,True
701,0,1,False,1,20.642010315637197,0,0,0,0,0,0.0,0.0,0,1456.2294999996084,True,True
702,0,1,False,1,19.55825153699744,0,0,0,0,0,0.0,0.0,0,1571.4468000005581,True,True
703,0,1,False,1,19.812164899979685,0,0,0,0,0,0.0,0.0,0,1683.086099999855,True,True
704,0,1,False,1,19.540081924158937,0,0,0,0,0,0.0,0.0,0,1790.8265000005485,True,True
705,0,0,False,1,18.470382200911335,0,0,0,0,0,0.0,0.0,0,1900.5512999992789,True,True
706,0,0,False,1,17.983263132572866,0,0,0,0,0,0.0,0.0,0,2019.519699999364,True,True
707,0,0,False,1,17.895075241416894,0,0,0,0,0,0.0,0.0,0,2134.3634000004386,True,True
708,0,0,False,1,14.938261734252778,0,0,0,0,0,0.0,0.0,0,2249.174900000071,True,True
709,0,0,False,1,14.542329706591843,0,0,0,0,0,0.0,0.0,0,2361.6376999998465,True,True
710,0,1,False,1,12.714267808389495,0,0,0,0,0,0.0,0.0,0,2470.3535999997257,True,True
711,0,1,False,1,13.777690261263972,0,0,0,0,0,0.0,0.0,0,2585.660900000221,True,True
712,0,1,False,1,11.519652545883286,0,0,0,0,0,0.0,0.0,0,2710.86429999923,True,True
713,0,1,False,1,13.630077266791574,0,0,0,0,0,0.0,0.0,0,2829.974199999924,True,True
714,0,1,False,1,10.106067922201,0,0,0,0,0,0.0,0.0,0,2941.287999999986,True,True
715,0,1,False,1,9.897559806320174,0,0,0,0,0,0.0,0.0,0,3048.118400000021,True,True
716,0,1,False,1,10.480203493847894,0,0,0,0,0,0.0,0.0,0,3166.430200000832,True,True
717,0,1,False,1,11.228139839342083,0,0,0,0,0,0.0,0.0,0,3275.882100000672,True,True
718,0,1,False,1,12.14556406351676,0,0,0,0,0,0.0,0.0,0,3388.446400000248,True,True
719,0,1,False,1,11.581474419704737,0,0,0,0,0,0.0,0.0,0,3511.2874999995256,True,True
720,0,1,False,0,11.373242701859336,0,0,0,0,0,0.0,0.0,0,3620.738400000846,True,True
721,0,1,False,0,11.58961676341593,0,0,0,0,0,0.0,0.0,0,3756.125100000645,True,True
722,0,1,False,0,12.131321066632502,0,0,0,0,0,0.0,0.0,0,3865.784400000848,True,True
723,0,1,False,1,12.714267808389495,0,0,0,0,0,0.0,0.0,0,3990.0949000002583,True,True
724,0,1,False,1,13.22250992641121,0,0,0,0,0,0.0,0.0,0,4097.454700000526,True,True
725,0,1,False,1,12.50599888093239,1,0,0,0,0,0.0,0.0,0,4222.837799999979,True,True
726,0,0,False,1,14.218630508351154,0,0,0,0,0,0.0,0.0,0,4329.627999999502,True,True
727,0,0,False,1,14.435974978975198,0,0,0,0,0,0.0,0.0,0,4462.616799999523,True,True
728,0,0,False,1,17.12613410644049,0,0,0,0,0,0.0,0.0,0,4584.50780000021,True,True
729,0,0,False,1,19.386392690971025,0,0,0,0,0,0.0,0.0,0,4704.099799999312,True,True
730,0,0,False,1,18.001655667342856,0,0,0,0,0,0.0,0.0,0,4814.40830000065,True,True
731,0,0,False,1,18.666914274220215,0,0,0,0,0,0.0,0.0,0,4934.514399999898,True,True
732,0,0,False,1,19.58885470003318,0,0,0,0,0,0.0,0.0,0,5051.9380000005185,True,True
733,0,0,False,1,20.390964751363626,0,0,0,0,0,0.0,0.0,0,5174.549600000319,True,True
734,0,0,False,1,21.158101806606425,0,0,0,0,0,0.0,0.0,0,5289.975899999263,True,True
735,0,0,False,1,20.261152110830658,0,0,0,0,0,0.0,0.0,0,5396.186600000874,True,True
736,0,0,False,1,20.596028311148384,0,0,0,0,0,0.0,0.0,0,5506.822699999248,True,True
737,0,0,False,1,19.803529629875136,0,0,0,0,0,0.0,0.0,0,5616.708400000789,True,True
738,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,5739.0486000003875,False,True
739,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,5838.281099999222,False,False
740,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,5905.23899999971,False,False
741,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,5976.5050999994855,False,False
742,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6039.985299999898,False,True
743,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6143.536999999924,False,False
744,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6207.964200000788,False,True
745,0,0,False,2,88.29018595585848,0,0,0,0,0,0.0,0.0,0,6315.16560000091,True,True
746,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6424.903099999938,False,False
747,0,0,False,2,88.18863249102263,0,0,0,0,0,0.0,0.0,0,6487.900199999785,True,True
748,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6594.9354999993375,False,True
749,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6696.76679999975,False,True
750,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6785.228999999163,False,True
751,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,6890.032799999972,False,True
752,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7007.998700000826,False,False
753,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7087.113899999167,True,False
754,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7164.728300000206,False,True
755,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7251.686999999947,False,True
756,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7337.485100000777,False,True
757,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7422.796400000152,False,True
758,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7520.926999999574,False,True
759,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7620.567300000403,True,False
760,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,7709.505999999237,True,False
761,0,0,False,2,89.24434408653664,0,0,0,0,0,0.0,0.0,0,7800.150799999756,True,True
762,0,0,False,2,90.48909843241017,0,0,0,0,0,0.0,0.0,0,7909.353099999862,True,True
763,0,0,False,2,91.29575501668882,0,0,0,0,0,0.0,0.0,0,8023.433300000761,True,True
764,0,0,False,2,89.59651526494126,0,0,0,0,0,0.0,0.0,0,8151.763800000481,True,True
765,0,0,False,2,89.67071753615333,0,0,0,0,0,0.0,0.0,0,8256.971400000111,True,True
766,0,0,False,2,90.52684289384251,0,0,0,0,0,0.0,0.0,0,8366.513700000723,True,True
767,0,0,False,2,91.59668144907992,0,0,0,0,0,0.0,0.0,0,8475.575899999967,True,True
768,0,0,False,2,91.9426208934094,0,0,0,0,0,0.0,0.0,0,8590.787400000409,True,True
769,0,0,False,2,90.82237097999818,0,0,0,0,0,0.0,0.0,0,8699.742000000697,True,True
770,0,0,False,2,91.5056355897573,0,0,0,0,0,0.0,0.0,0,8809.895399999732,True,True
771,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,8925.969699999769,True,False
772,0,0,False,2,92.902842163123,0,0,0,0,0,0.0,0.0,0,9014.780199999223,True,True
773,0,0,False,2,93.69138598645128,0,0,0,0,0,0.0,0.0,0,9126.211099999637,True,True
774,0,0,False,2,91.68262346689679,0,0,0,0,0,0.0,0.0,0,9235.510099999374,True,True
775,0,0,False,0,,0,0,0,0,0,0.0,0.0,0,9339.132099999915,True,False
776,0,0,False,2,93.94272210640392,0,0,0,0,0,0.0,0.0,0,9432.796999999482,True,True
777,0,0,False,2,33.115777648178685,0,0,0,0,0,0.0,0.0,0,9543.922200000452,True,True
778,0,0,False,2,27.010731052017025,0,0,0,0,0,0.0,0.0,0,9649.414100000286,True,True
779,0,0,False,2,26.378420633512423,0,0,0,0,0,0.0,0.0,0,9756.239300000743,True,True
780,0,0,False,2,23.24100040931751,0,0,0,0,0,0.0,0.0,0,9872.510400000465,True,True
781,0,0,False,2,22.838766677191302,0,0,0,0,0,0.0,0.0,0,9989.790199999334,True,True
782,0,0,False,2,23.18441891376081,0,0,0,0,0,0.0,0.0,0,10100.976300000184,True,True
783,0,0,False,2,22.637174850689938,0,0,0,0,0,0.0,0.0,0,10205.97590000034,True,True
784,0,0,False,2,23.78738016919211,0,0,0,0,0,0.0,0.0,0,10319.016400000692,True,True
785,0,0,False,1,23.55761941970211,0,0,0,0,0,0.0,0.0,0,10441.860599999927,True,True
786,0,0,False,1,24.301167786979768,0,0,0,0,0,0.0,0.0,0,10552.282700000433,True,True
787,0,0,False,1,21.535585150382634,0,0,0,0,0,0.0,0.0,0,10667.244800000844,True,True
788,0,0,False,1,21.134239880367222,0,0,0,0,0,0.0,0.0,0,10775.300100000095,True,True
789,0,0,False,1,20.230356483776472,0,0,0,0,0,0.0,0.0,0,10879.121199999645,True,True
790,0,0,False,1,17.558934833804038,0,0,0,0,0,0.0,0.0,0,10994.676500000423,True,True
791,0,0,False,1,19.35013902463755,0,0,0,0,0,0.0,0.0,0,11130.878399999347,True,True
792,0,0,False,1,20.504979475963108,0,0,0,0,0,0.0,0.0,0,11239.75210000026,True,True
793,0,0,False,1,24.874996177078703,0,0,0,0,0,0.0,0.0,0,11363.868399999774,True,True
794,0,0,False,1,29.74488129694222,0,0,0,0,0,0.0,0.0,0,11466.992499999833,True,True
795,0,0,False,1,30.79494211334473,0,0,0,0,0,0.0,0.0,0,11582.952900000237,True,True
796,0,0,False,1,34.58949921431287,0,0,0,0,0,0.0,0.0,0,11699.088100000154,True,True
797,0,0,False,1,31.701429669505718,0,0,0,0,0,0.0,0.0,0,11809.324300000299,True,True
798,0,0,False,1,32.94921511659045,0,0,0,0,0,0.0,0.0,0,11921.113599999444,True,True
799,0,0,False,1,31.952692603557818,0,0,0,0,0,0.0,0.0,0,12031.81450000011,True,True
800,0,0,False,1,31.38319105635903,0,0,0,0,0,0.0,0.0,0,12137.012799999866,True,True
801,0,0,False,1,29.083381484659853,0,0,0,0,0,0.0,0.0,0,12251.350299999103,True,True
802,0,0,False,1,22.179653400408508,0,0,0,0,0,0.0,0.0,0,12355.271500000526,True,True
803,0,0,False,1,19.04207602087757,0,0,0,0,0,0.0,0.0,0,12482.875399999102,True,True
804,0,0,False,1,16.500858980664386,0,0,0,0,0,0.0,0.0,0,12585.542099999657,True,True
805,0,0,False,1,17.599251177127616,0,0,0,0,0,0.0,0.0,0,12705.72920000086,True,True
806,0,0,False,1,16.446755992580684,0,0,0,0,0,0.0,0.0,0,12818.489999999656,True,True
807,0,0,False,1,17.310349325479603,0,0,0,0,0,0.0,0.0,0,12932.072800000242,True,True
808,0,0,False,1,17.379709170913404,0,0,0,0,0,0.0,0.0,0,13039.6510999999,True,True
809,0,0,False,1,17.83675476349569,0,0,0,0,0,0.0,0.0,0,13153.137699999206,True,True
810,0,0,False,1,18.53905975530327,0,0,0,0,0,0.0,0.0,0,13262.380800000756,True,True
811,0,0,False,1,21.0454106227126,0,0,0,0,0,0.0,0.0,0,13390.283000000636,True,True
812,0,0,False,1,20.176859627111337,0,0,0,0,0,0.0,0.0,0,13507.021800000075,True,True
813,0,0,False,1,21.78029829367672,0,0,0,0,0,0.0,0.0,0,13620.425700000851,True,True
814,0,0,False,1,20.608791606996128,0,0,0,0,0,0.0,0.0,0,13735.76680000042,True,True
815,0,0,False,1,19.803050910401918,0,0,0,0,0,0.0,0.0,0,13847.895700000663,True,True
816,0,0,False,1,18.56834969831506,0,0,0,0,0,0.0,0.0,0,13958.020199999737,True,True
817,0,0,False,1,19.974442408929107,0,0,0,0,0,0.0,0.0,0,14067.988500000865,True,True
818,0,0,False,1,21.510274900974057,0,0,0,0,0,0.0,0.0,0,14181.999099999302,True,True
819,0,0,False,1,23.587030525128238,0,0,0,0,0,0.0,0.0,0,14289.526000000478,True,True
820,0,0,False,1,24.545844026029624,0,0,0,0,0,0.0,0.0,0,14404.768899999908,True,True
821,0,0,False,1,22.939458785910347,0,0,0,0,0,0.0,0.0,0,14540.236500000901,True,True
822,0,0,False,1,22.112479545712294,0,0,0,0,0,0.0,0.0,0,14661.032500000147,True,True
823,0,0,False,1,22.056433527039353,0,0,0,0,0,0.0,0.0,0,14774.71180000066,True,True
824,0,0,False,1,24.433844355338294,0,0,0,0,0,0.0,0.0,0,14898.308399999223,True,True
825,0,0,False,1,26.675129388447786,0,0,0,0,0,0.0,0.0,0,15028.559500000483,True,True
826,0,0,False,1,26.83919157081121,0,0,0,0,0,0.0,0.0,0,15148.783500000718,True,True
827,0,0,False,1,26.33655476326448,0,0,0,0,0,0.0,0.0,0,15265.813100000742,True,True
828,0,0,False,1,26.006085696245826,0,0,0,0,0,0.0,0.0,0,15371.151900000768,True,True
829,0,0,False,1,27.288866055210804,0,0,0,0,0,0.0,0.0,0,15491.158099999666,True,True
830,0,0,False,1,27.582029207797163,0,0,0,0,0,0.0,0.0,0,15605.82980000072,True,True
831,0,0,False,1,26.73540482627325,0,0,0,0,0,0.0,0.0,0,15735.672900000282,True,True
832,0,0,False,1,26.068279410153313,0,0,0,0,0,0.0,0.0,0,15847.450999999637,True,True
833,0,0,False,1,25.89690910874926,0,0,0,0,0,0.0,0.0,0,15965.312000000267,True,True
834,0,0,False,1,26.171465163373554,0,0,0,0,0,0.0,0.0,0,16080.15929999965,True,True
835,0,0,False,1,25.155978398560222,0,0,0,0,0,0.0,0.0,0,16193.859999999404,True,True
836,0,0,False,1,26.285561786533247,0,0,0,0,0,0.0,0.0,0,16301.948700000139,True,True
837,0,0,False,1,25.784806694477616,0,0,0,0,0,0.0,0.0,0,16410.004800000024,True,True
838,0,0,False,1,26.79263996822804,0,0,0,0,0,0.0,0.0,0,16525.581399999282,True,True
839,0,0,False,1,26.11391263029071,0,0,0,0,0,0.0,0.0,0,16645.344500000647,True,True
840,0,0,False,1,26.391603333010003,0,0,0,0,0,0.0,0.0,0,16773.74729999974,True,True
841,0,0,False,1,25.579179047533174,0,0,0,0,0,0.0,0.0,0,16901.960099999997,True,True
842,0,0,False,1,25.226608256054252,0,0,0,0,0,0.0,0.0,0,17021.072999999888,True,True
843,0,0,False,1,27.020573395162486,0,0,0,0,0,0.0,0.0,0,17134.38490000044,True,True
844,0,0,False,1,26.06683956446435,0,0,0,0,0,0.0,0.0,0,17242.92349999996,True,True
845,0,0,False,1,26.958830403164825,0,0,0,0,0,0.0,0.0,0,17357.279600000766,True,True
846,0,0,False,1,26.667731675599004,0,0,0,0,0,0.0,0.0,0,17462.860899999214,True,True
847,0,0,False,1,27.62223467581539,0,0,0,0,0,0.0,0.0,0,17573.193599999286,True,True
848,0,0,False,1,27.701919150204276,0,0,0,0,0,0.0,0.0,0,17686.878200000137,True,True
849,0,0,False,1,28.463946884430474,0,0,0,0,0,0.0,0.0,0,17796.6047000009,True,True
850,0,0,False,1,26.903217955725307,0,0,0,0,0,0.0,0.0,0,17911.224800000127,True,True
851,0,0,False,1,24.238057733161945,0,0,0,0,0,0.0,0.0,0,18043.153799999345,True,True
852,0,0,False,1,23.274039218409072,0,0,0,0,0,0.0,0.0,0,18157.976300000882,True,True
853,0,0,False,1,20.72555886556054,0,0,0,0,0,0.0,0.0,0,18268.10900000055,True,True
854,0,0,False,1,18.56384799693982,0,0,0,0,0,0.0,0.0,0,18381.038999999873,True,True
855,0,0,False,1,16.49027514245355,0,0,0,0,0,0.0,0.0,0,18490.05930000021,True,True
856,0,0,False,1,14.64626917623354,0,0,0,0,0,0.0,0.0,0,18607.504499999777,True,True
857,0,0,False,1,12.804266065286752,0,0,0,0,0,0.0,0.0,0,18713.166999999885,True,True
858,0,0,False,1,11.884222351821316,0,0,0,0,0,0.0,0.0,0,18819.802699999855,True,True
859,0,0,False,1,9.914565838778366,0,0,0,0,0,0.0,0.0,0,18928.634399999282,True,True
860,0,0,False,1,7.734777291422479,0,0,0,0,0,0.0,0.0,0,19043.460400000185,True,True
861,0,0,False,1,10.167775487411376,0,0,0,0,0,0.0,0.0,0,19169.584499999473,True,True
862,0,0,False,1,8.471144633014832,0,0,0,0,0,0.0,0.0,0,19279.239299999972,True,True
863,0,0,False,0,9.165935432985327,0,0,0,0,0,0.0,0.0,0,19404.086700000335,True,True
864,0,0,False,0,7.632170072364169,0,0,0,0,0,3.605551275463989,30.10944027132024,1,0.0,True,True
865,0,0,False,0,5.800982775804156,0,0,0,0,0,109.41663493271945,852.7827740026365,1,0.0,True,True
866,0,0,False,0,4.43447050610122,0,0,0,0,0,14.212670403551895,124.4511553448532,1,0.0,True,True
867,0,0,False,0,3.6766018867889105,0,0,0,0,0,67.53517601961218,513.187957832834,1,0.0,True,True
868,0,0,False,0,4.010050877772057,0,0,0,0,0,361.3114999553709,3028.0731068960467,1,0.0,True,True
869,0,0,False,0,5.341394674311778,0,0,0,0,0,38.07886552931954,309.56841665212204,1,0.0,True,True
870,0,0,False,0,8.59853781630595,0,0,0,0,0,0.0,0.0,0,105.40079999918817,True,True
871,0,0,False,0,9.148021310425017,0,0,0,0,0,0.0,0.0,0,226.8289999992703,True,True
872,0,0,False,0,10.893959725068537,0,0,0,0,0,27.586228448267445,253.32102014490656,1,0.0,True,True
873,0,0,False,0,11.847484609019869,0,0,0,0,0,158.39191898578665,1351.5856682393735,1,0.0,True,True
874,0,1,False,0,11.900139009219446,0,0,0,0,0,0.0,0.0,0,114.50469999908819,True,True
875,0,1,False,0,9.696696336145518,0,0,0,0,0,0.0,0.0,0,221.1102999990544,True,True
876,0,1,False,0,8.414681700306595,0,0,0,0,0,0.0,0.0,0,326.61240000015823,True,True
